"pmid"	"text"	"hit"
"32433970"	"Circadian Clock Regulation of Developmental Time in the Kidney.We report the emergence of an endogenous circadian clock that regulates organogenesis in mouse fetal kidney. We detect circadian rhythms both in vivo with transcriptional profiling and ex vivo by bioluminescence. High-resolution structural analysis of embryonic explants reveals that global or local clock disruption results in defects that resemble human congenital abnormalities of the kidney. The onset of fetal rhythms strongly correlates with the timing of a distinct transition in branching and growth rates during a gestational window of high fetal growth demands. Defects in clock mutants typically have been attributed to accelerated aging; however, our study establishes a role for the fetal circadian clock as a developmental timer that regulates the pathways that control organogenesis, branching rate, and nephron number and thus plays a fundamental role in kidney development."	0
"32049013"	"A FLCN-TFE3 Feedback Loop Prevents Excessive Glycogenesis and Phagocyte Activation by Regulating Lysosome Activity.The tumor suppressor folliculin (FLCN) suppresses nuclear translocation of TFE3, a master transcription factor for lysosomal biogenesis, via regulation of amino-acid-sensing Rag GTPases. However, the importance of this lysosomal regulation in mammalian physiology remains unclear. Following hematopoietic-lineage-specific Flcn deletion in mice, we found expansion of vacuolated phagocytes that accumulate glycogen in their cytoplasm, phenotypes reminiscent of lysosomal storage disorder (LSD). We report that TFE3 acts in a feedback loop to transcriptionally activate FLCN expression, and FLCN loss disrupts this loop, augmenting TFE3 activity. Tfe3 deletion in Flcn knockout mice reduces the number of phagocytes and ameliorates LSD-like phenotypes. We further reveal that TFE3 stimulates glycogenesis by promoting the expression of glycogenesis genes, including Gys1 and Gyg, upon loss of Flcn. Taken together, we propose that the FLCN-TFE3 feedback loop acts as a rheostat to control lysosome activity and prevents excessive glycogenesis and LSD-like phagocyte activation."	1
"32814054"	"Mn<sup>2+</sup> Directly Activates cGAS and Structural Analysis Suggests Mn<sup>2+</sup> Induces a Noncanonical Catalytic Synthesis of 2'3'-cGAMP.DNA binding allosterically activates the cytosolic DNA sensor cGAS (cyclic GMP-AMP [cGAMP] synthase) to synthesize 2'3'-cGAMP, using Mg<sup>2+</sup> as the metal cofactor that catalyzes two nucleotidyl-transferring reactions. We previously found that Mn<sup>2+</sup> potentiates cGAS activation, but the underlying mechanism remains unclear. Here, we report that Mn<sup>2+</sup> directly activates cGAS. Structural analysis reveals that Mn<sup>2+</sup>-activated cGAS undergoes globally similar conformational changes to DNA-activated cGAS but forms a unique η1 helix to widen the catalytic pocket, allowing substrate entry and cGAMP synthesis. Strikingly, in Mn<sup>2+</sup>-activated cGAS, the linear intermediates pppGpG and pGpA take an inverted orientation in the active pocket, suggesting a noncanonical but accelerated cGAMP cyclization without substrate flip-over. Moreover, unlike the octahedral coordination around Mg<sup>2+</sup>, the two catalytic Mn<sup>2+</sup> are coordinated by triphosphate moiety of the inverted substrate, independent of the catalytic triad residues. Our findings thus uncover Mn<sup>2+</sup> as a cGAS activator that initiates noncanonical 2'3'-cGAMP synthesis."	1
"31585100"	"Fifty Shades of α-Ketoglutarate on Cellular Programming.High plasticity to utilize different nutrients to adapt metabolic stress is one of the hallmarks for cancer cells. However, the underlying mechanisms by which cancer cells reprogram metabolic machinery in response to metabolic stress remain largely unclear. In this issue of Molecular Cell, Wang et al. (2019) report that glutamate dehydrogenase 1 (GDH1) induces an unconventional regulation of the NF-κB pathway under glucose deprivation, thereby stimulating glycolysis in glioblastomas."	0
"31810758"	"Structural Insights into the Human Pre-mRNA 3'-End Processing Machinery.The mammalian pre-mRNA 3'-end-processing machinery consists of cleavage and polyadenylation specificity factor (CPSF), cleavage stimulation factor (CstF), and other proteins, but the overall architecture of this machinery remains unclear. CPSF contains two functionally distinct modules: a cleavage factor (mCF) and a polyadenylation specificity factor (mPSF). Here, we have produced recombinant human CPSF and CstF and examined these factors by electron microscopy (EM). We find that mPSF is the organizational core of the machinery, while the conformations of mCF and CstF and the position of mCF relative to mPSF are highly variable. We have identified by cryo-EM a segment in CPSF100 that tethers mCF to mPSF, and we have named it the PSF interaction motif (PIM). Mutations in the PIM can abolish CPSF formation, indicating that it is a crucial contact in CPSF. We have also obtained reconstructions of mCF and CstF77 by cryo-EM, assembled around the mPSF core."	0
"31348876"	"Compartments in the Ring.Sister chromatid cohesion has been thought to be mediated by DNA entrapment within the large cohesin ring. Vazquez Nunez et al. and Chapard et al. now show that the ring is divided up into two sub-compartments, with implications for how these chromosomal organizers entrap DNA."	0
"31980388"	"A Cancer-Specific Ubiquitin Ligase Drives mRNA Alternative Polyadenylation by Ubiquitinating the mRNA 3' End Processing Complex.Alternative polyadenylation (APA) contributes to transcriptome complexity by generating mRNA isoforms with varying 3' UTR lengths. APA leading to 3' UTR shortening (3' US) is a common feature of most cancer cells; however, the molecular mechanisms are not understood. Here, we describe a widespread mechanism promoting 3' US in cancer through ubiquitination of the mRNA 3' end processing complex protein, PCF11, by the cancer-specific MAGE-A11-HUWE1 ubiquitin ligase. MAGE-A11 is normally expressed only in the male germline but is frequently re-activated in cancers. MAGE-A11 is necessary for cancer cell viability and is sufficient to drive tumorigenesis. Screening for targets of MAGE-A11 revealed that it ubiquitinates PCF11, resulting in loss of CFIm25 from the mRNA 3' end processing complex. This leads to APA of many transcripts affecting core oncogenic and tumor suppressors, including cyclin D2 and PTEN. These findings provide insights into the molecular mechanisms driving APA in cancer and suggest therapeutic strategies."	1
"32846133"	"Local Translation in Perisynaptic Astrocytic Processes Is Specific and Changes after Fear Conditioning.Local translation is a conserved mechanism conferring cells the ability to quickly respond to local stimuli. In the brain, it has been recently reported in astrocytes, whose fine processes contact blood vessels and synapses. Yet the specificity and regulation of astrocyte local translation remain unknown. We study hippocampal perisynaptic astrocytic processes (PAPs) and show that they contain the machinery for translation. Using a refined immunoprecipitation technique, we characterize the entire pool of ribosome-bound mRNAs in PAPs and compare it with the one expressed in the whole astrocyte. We find that a specific pool of mRNAs is highly polarized at the synaptic interface. These transcripts encode an unexpected molecular repertoire, composed of proteins involved in iron homeostasis, translation, cell cycle, and cytoskeleton. Remarkably, we observe alterations in global RNA distribution and ribosome-bound status of some PAP-enriched transcripts after fear conditioning, indicating the role of astrocytic local translation in memory and learning."	0
"31914380"	"Mycobacterium tuberculosis Limits Host Glycolysis and IL-1β by Restriction of PFK-M via MicroRNA-21.Increased glycolytic metabolism recently emerged as an essential process driving host defense against Mycobacterium tuberculosis (Mtb), but little is known about how this process is regulated during infection. Here, we observe repression of host glycolysis in Mtb-infected macrophages, which is dependent on sustained upregulation of anti-inflammatory microRNA-21 (miR-21) by proliferating mycobacteria. The dampening of glycolysis by miR-21 is mediated through targeting of phosphofructokinase muscle (PFK-M) isoform at the committed step of glycolysis, which facilitates bacterial growth by limiting pro-inflammatory mediators, chiefly interleukin-1β (IL-1β). Unlike other glycolytic genes, PFK-M expression and activity is repressed during Mtb infection through miR-21-mediated regulation, while other less-active isoenzymes dominate. Notably, interferon-γ (IFN-γ), which drives Mtb host defense, inhibits miR-21 expression, forcing an isoenzyme switch in the PFK complex, augmenting PFK-M expression and macrophage glycolysis. These findings place the targeting of PFK-M by miR-21 as a key node controlling macrophage immunometabolic function."	0
"32375040"	"Fine Chromatin-Driven Mechanism of Transcription Interference by Antisense Noncoding Transcription.Eukaryotic genomes are almost entirely transcribed by RNA polymerase II. Consequently, the transcription of long noncoding RNAs often overlaps with coding gene promoters, triggering potential gene repression through a poorly characterized mechanism of transcription interference. Here, we propose a comprehensive model of chromatin-based transcription interference in Saccharomyces cerevisiae (S. cerevisiae). By using a noncoding transcription-inducible strain, we analyze the relationship between antisense elongation and coding sense repression, nucleosome occupancy, and transcription-associated histone modifications using near-base pair resolution techniques. We show that antisense noncoding transcription leads to the deacetylation of a subpopulation of -1/+1 nucleosomes associated with increased H3K36me3. Reduced acetylation results in the decreased binding of the RSC chromatin remodeler at -1/+1 nucleosomes and subsequent sliding into the nucleosome-depleted region hindering pre-initiation complex association. Finally, we extend our model by showing that natural antisense noncoding transcription significantly represses ∼20% of S. cerevisiae genes through this chromatin-based transcription interference mechanism."	0
"32807903"	"Decapping enzyme 1A breaks X-chromosome symmetry by controlling Tsix elongation and RNA turnover.How allelic asymmetry is generated remains a major unsolved problem in epigenetics. Here we model the problem using X-chromosome inactivation by developing ""BioRBP"", an enzymatic RNA-proteomic method that enables probing of low-abundance interactions and an allelic RNA-depletion and -tagging system. We identify messenger RNA-decapping enzyme 1A (DCP1A) as a key regulator of Tsix, a noncoding RNA implicated in allelic choice through X-chromosome pairing. DCP1A controls Tsix half-life and transcription elongation. Depleting DCP1A causes accumulation of X-X pairs and perturbs the transition to monoallelic Tsix expression required for Xist upregulation. While ablating DCP1A causes hyperpairing, forcing Tsix degradation resolves pairing and enables Xist upregulation. We link pairing to allelic partitioning of CCCTC-binding factor (CTCF) and show that tethering DCP1A to one Tsix allele is sufficient to drive monoallelic Xist expression. Thus, DCP1A flips a bistable switch for the mutually exclusive determination of active and inactive Xs."	1
"31178355"	"Live-Cell Single RNA Imaging Reveals Bursts of Translational Frameshifting.Ribosomal frameshifting during the translation of RNA is implicated in human disease and viral infection. While previous work has uncovered many details about single RNA frameshifting kinetics in vitro, little is known about how single RNA frameshift in living systems. To confront this problem, we have developed technology to quantify live-cell single RNA translation dynamics in frameshifted open reading frames. Applying this technology to RNA encoding the HIV-1 frameshift sequence reveals a small subset (∼8%) of the translating pool robustly frameshift. Frameshifting RNA are translated at similar rates as non-frameshifting RNA (∼3 aa/s) and can continuously frameshift for more than four rounds of translation. Fits to a bursty model of frameshifting constrain frameshifting kinetic rates and demonstrate how ribosomal traffic jams contribute to the persistence of the frameshifting state. These data provide insight into retroviral frameshifting and could lead to alternative strategies to perturb the process in living cells."	0
"32130911"	"Wss1 Promotes Replication Stress Tolerance by Degrading Histones.Timely completion of DNA replication is central to accurate cell division and to the maintenance of genomic stability. However, certain DNA-protein interactions can physically impede DNA replication fork progression. Cells remove or bypass these physical impediments by different mechanisms to preserve DNA macromolecule integrity and genome stability. In Saccharomyces cerevisiae, Wss1, the DNA-protein crosslink repair protease, allows cells to tolerate hydroxyurea-induced replication stress, but the underlying mechanism by which Wss1 promotes this function has remained unknown. Here, we report that Wss1 provides cells tolerance to replication stress by directly degrading core histone subunits that non-specifically and non-covalently bind to single-stranded DNA. Unlike Wss1-dependent proteolysis of covalent DNA-protein crosslinks, proteolysis of histones does not require Cdc48 nor SUMO-binding activities. Wss1 thus acts as a multi-functional protease capable of targeting a broad range of covalent and non-covalent DNA-binding proteins to preserve genome stability during adverse conditions."	0
"31733992"	"An mTORC1-to-CDK1 Switch Maintains Autophagy Suppression during Mitosis.Since nuclear envelope breakdown occurs during mitosis in metazoan cells, it has been proposed that macroautophagy must be inhibited to maintain genome integrity. However, repression of macroautophagy during mitosis remains controversial and mechanistic detail limited to the suggestion that CDK1 phosphorylates VPS34. Here, we show that initiation of macroautophagy, measured by the translocation of the ULK complex to autophagic puncta, is repressed during mitosis, even when mTORC1 is inhibited. Indeed, mTORC1 is inactive during mitosis, reflecting its failure to localize to lysosomes due to CDK1-dependent RAPTOR phosphorylation. While mTORC1 normally represses autophagy via phosphorylation of ULK1, ATG13, ATG14, and TFEB, we show that the mitotic phosphorylation of these autophagy regulators, including at known repressive sites, is dependent on CDK1 but independent of mTOR. Thus, CDK1 substitutes for inhibited mTORC1 as the master regulator of macroautophagy during mitosis, uncoupling autophagy regulation from nutrient status to ensure repression of macroautophagy during mitosis."	1
"32231305"	"Netrin-1 promotes naive pluripotency through Neo1 and Unc5b co-regulation of Wnt and MAPK signalling.In mouse embryonic stem cells (mESCs), chemical blockade of Gsk3α/β and Mek1/2 (2i) instructs a self-renewing ground state whose endogenous inducers are unknown. Here we show that the axon guidance cue Netrin-1 promotes naive pluripotency by triggering profound signalling, transcriptomic and epigenetic changes in mESCs. Furthermore, we demonstrate that Netrin-1 can substitute for blockade of Gsk3α/β and Mek1/2 to sustain self-renewal of mESCs in combination with leukaemia inhibitory factor and regulates the formation of the mouse pluripotent blastocyst. Mechanistically, we reveal how Netrin-1 and the balance of its receptors Neo1 and Unc5B co-regulate Wnt and MAPK pathways in both mouse and human ESCs. Netrin-1 induces Fak kinase to inactivate Gsk3α/β and stabilize β-catenin while increasing the phosphatase activity of a Ppp2r2c-containing Pp2a complex to reduce Erk1/2 activity. Collectively, this work identifies Netrin-1 as a regulator of pluripotency and reveals that it mediates different effects in mESCs depending on its receptor dosage, opening perspectives for balancing self-renewal and lineage commitment."	1
"30904392"	"Protein Kinase C Quality Control by Phosphatase PHLPP1 Unveils Loss-of-Function Mechanism in Cancer.Protein kinase C (PKC) isozymes function as tumor suppressors in increasing contexts. In contrast to oncogenic kinases, whose function is acutely regulated by transient phosphorylation, PKC is constitutively phosphorylated following biosynthesis to yield a stable, autoinhibited enzyme that is reversibly activated by second messengers. Here, we report that the phosphatase PHLPP1 opposes PKC phosphorylation during maturation, leading to the degradation of aberrantly active species that do not become autoinhibited. Cancer-associated hotspot mutations in the pseudosubstrate of PKCβ that impair autoinhibition result in dephosphorylated and unstable enzymes. Protein-level analysis reveals that PKCα is fully phosphorylated at the PHLPP site in over 5,000 patient tumors, with higher PKC levels correlating (1) inversely with PHLPP1 levels and (2) positively with improved survival in pancreatic adenocarcinoma. Thus, PHLPP1 provides a proofreading step that maintains the fidelity of PKC autoinhibition and reveals a prominent loss-of-function mechanism in cancer by suppressing the steady-state levels of PKC."	1
"32268082"	"Innate Immunity in the C. elegans Intestine Is Programmed by a Neuronal Regulator of AWC Olfactory Neuron Development.Olfactory neurons allow animals to discriminate nutritious food sources from potential pathogens. From a forward genetic screen, we uncovered a surprising requirement for the olfactory neuron gene olrn-1 in the regulation of intestinal epithelial immunity in Caenorhabditis elegans. During nematode development, olrn-1 is required to program the expression of odorant receptors in the AWC olfactory neuron pair. Here, we show that olrn-1 also functions in AWC neurons in the cell non-autonomous suppression of the canonical p38 MAPK PMK-1 immune pathway in the intestine. Low activity of OLRN-1, which activates the p38 MAPK signaling cassette in AWC neurons during larval development, also de-represses the p38 MAPK PMK-1 pathway in the intestine to promote immune effector transcription, increased clearance of an intestinal pathogen, and resistance to bacterial infection. These data reveal an unexpected connection between olfactory receptor development and innate immunity and show that anti-pathogen defenses in the intestine are developmentally programmed."	0
"32017896"	"LARP7-Mediated U6 snRNA Modification Ensures Splicing Fidelity and Spermatogenesis in Mice.U6 snRNA, as an essential component of the catalytic core of the pre-mRNA processing spliceosome, is heavily modified post-transcriptionally, with 2'-O-methylation being most common. The role of these modifications in pre-mRNA splicing as well as their physiological function in mammals have remained largely unclear. Here we report that the La-related protein LARP7 functions as a critical cofactor for 2'-O-methylation of U6 in mouse male germ cells. Mechanistically, LARP7 promotes U6 loading onto box C/D snoRNP, facilitating U6 2'-O-methylation by box C/D snoRNP. Importantly, ablation of LARP7 in the male germline causes defective U6 2'-O-methylation, massive alterations in pre-mRNA splicing, and spermatogenic failure in mice, which can be rescued by ectopic expression of wild-type LARP7 but not an U6-loading-deficient mutant LARP7. Our data uncover a novel role of LARP7 in regulating U6 2'-O-methylation and demonstrate the functional requirement of such modification for splicing fidelity and spermatogenesis in mice."	1
"32579928"	"Fibroblast-Derived STC-1 Modulates Tumor-Associated Macrophages and Lung Adenocarcinoma Development.The tumor microenvironment (TME) consists of different cell types, including tumor-associated macrophages (TAMs) and tumor-associated fibroblasts (TAFs). How these cells interact and contribute to lung carcinogenesis remains elusive. Using <sup>G12D</sup>KRAS- and <sup>V600E</sup>BRAF-driven mouse lung models, we identify the pleiotropic glycoprotein stanniocalcin-1 (STC1) as a regulator of TAM-TAF interactions. STC1 is secreted by TAFs and suppresses TAM differentiation, at least in part, by sequestering the binding of GRP94, an autocrine macrophage-differentiation-inducing factor, to its cognate scavenger receptors. The accumulation of mature TAMs in the Stc1-deficient lung leads to enhanced secretion of TGF-β1 and, thus, TAF accumulation in the TME. Consistent with the mouse data, in human lung adenocarcinoma, STC1 expression is restricted to myofibroblasts, and a significant increase of naive macrophages is detected in STC1-high compared with STC1-low cases. This work increases our understanding of lung adenocarcinoma development and suggests new approaches for therapeutic targeting of the TME."	1
"32692974"	"Translational Repression of G3BP in Cancer and Germ Cells Suppresses Stress Granules and Enhances Stress Tolerance.Stress granules (SGs) are membrane-less ribonucleoprotein condensates that form in response to various stress stimuli via phase separation. SGs act as a protective mechanism to cope with acute stress, but persistent SGs have cytotoxic effects that are associated with several age-related diseases. Here, we demonstrate that the testis-specific protein, MAGE-B2, increases cellular stress tolerance by suppressing SG formation through translational inhibition of the key SG nucleator G3BP. MAGE-B2 reduces G3BP protein levels below the critical concentration for phase separation and suppresses SG initiation. Knockout of the MAGE-B2 mouse ortholog or overexpression of G3BP1 confers hypersensitivity of the male germline to heat stress in vivo. Thus, MAGE-B2 provides cytoprotection to maintain mammalian spermatogenesis, a highly thermosensitive process that must be preserved throughout reproductive life. These results demonstrate a mechanism that allows for tissue-specific resistance against stress and could aid in the development of male fertility therapies."	1
"32703900"	"Regulation of eukaryotic translation initiation factor 6 dynamics through multisite phosphorylation by GSK3.Eukaryotic translation initiation factor 6 (eIF6) is essential for the synthesis of 60S ribosomal subunits and for regulating the association of 60S and 40S subunits. A mechanistic understanding of how eIF6 modulates translation in response to stress, specifically starvation-induced stress, is lacking. We here show a novel mode of eIF6 regulation by glycogen synthase kinase 3 (GSK3) that is predominantly active in response to serum starvation. Both GSK3α and GSK3β phosphorylate human eIF6. Multiple residues in the C terminus of eIF6 are phosphorylated by GSK3 in a sequential manner. In response to serum starvation, eIF6 accumulates in the cytoplasm, and this altered localization depends on phosphorylation by GSK3. Disruption of eIF6 phosphorylation exacerbates the translation inhibitory response to serum starvation and stalls cell growth. These results suggest that eIF6 regulation by GSK3 contributes to the attenuation of global protein synthesis that is critical for adaptation to starvation-induced stress."	1
"32877683"	"An Epilepsy-Associated GRIN2A Rare Variant Disrupts CaMKIIα Phosphorylation of GluN2A and NMDA Receptor Trafficking.Rare variants in GRIN genes, which encode NMDAR subunits, are strongly associated with neurodevelopmental disorders. Among these, GRIN2A, which encodes the GluN2A subunit of NMDARs, is widely accepted as an epilepsy-causative gene. Here, we functionally characterize the de novo GluN2A-S1459G mutation identified in an epilepsy patient. We show that S1459 is a CaMKIIα phosphorylation site, and that endogenous phosphorylation is regulated during development and in response to synaptic activity in a dark rearing model. GluN2A-S1459 phosphorylation results in preferential binding of NMDARs to SNX27 and a corresponding decrease in PSD-95 binding, which consequently regulates NMDAR trafficking. Furthermore, the epilepsy-associated GluN2A-S1459G variant displays defects in interactions with both SNX27 and PSD-95, resulting in trafficking deficits, reduced spine density, and decreased excitatory synaptic transmission. These data demonstrate a role for CaMKIIα phosphorylation of GluN2A in receptor targeting and implicate NMDAR trafficking defects as a link to epilepsy."	1
"32540966"	"DnaB helicase is recruited to the replication initiation complex via binding of DnaA domain I to the lateral surface of the DnaB N-terminal domain.The DNA replication protein DnaA in <i>Escherichia coli</i> constructs higher-order complexes on the origin, <i>oriC</i>, to unwind this region. DnaB helicase is loaded onto unwound <i>oriC</i> via interactions with the DnaC loader and the DnaA complex. The DnaB-DnaC complex is recruited to the DnaA complex via stable binding of DnaB to DnaA domain I. The DnaB-DnaC complex is then directed to unwound <i>oriC</i> via a weak interaction between DnaB and DnaA domain III. Previously, we showed that Phe<sup>46</sup> in DnaA domain I binds to DnaB. Here, we searched for the DnaA domain I-binding site in DnaB. The DnaB L160A variant was impaired in binding to DnaA complex on <i>oriC</i> but retained its DnaC-binding and helicase activities. DnaC binding moderately stimulated DnaA binding of DnaB L160A, and loading of DnaB L160A onto <i>oriC</i> was consistently and moderately inhibited. In a helicase assay with partly single-stranded DNA bearing a DnaA-binding site, DnaA stimulated DnaB loading, which was strongly inhibited in DnaB L160A even in the presence of DnaC. DnaB L160A was functionally impaired <i>in vivo</i> On the basis of these findings, we propose that DnaB Leu<sup>160</sup> interacts with DnaA domain I Phe<sup>46</sup> DnaB Leu<sup>160</sup> is exposed on the lateral surface of the N-terminal domain, which can explain unobstructed interactions of DnaA domain I-bound DnaB with DnaC, DnaG primase, and DnaA domain III. We propose a probable structure for the DnaA-DnaB-DnaC complex, which could be relevant to the process of DnaB loading onto <i>oriC</i>."	0
"32675282"	"PE5-PPE4-EspG<sub>3</sub> heterotrimer structure from mycobacterial ESX-3 secretion system gives insight into cognate substrate recognition by ESX systems.<i>Mycobacterium tuberculosis</i> has evolved numerous type VII secretion (ESX) systems to secrete multiple factors important for both growth and virulence across their cell envelope. ESX-1, ESX-3, and ESX-5 systems have been shown to each secrete a distinct set of substrates, including PE and PPE families of proteins, named for conserved Pro-Glu and Pro-Pro-Glu motifs in their N termini. Proper secretion of the PE-PPE proteins requires the presence of EspG, with each system encoding its own unique copy. There is no cross-talk between any of the ESX systems, and how each EspG recognizes its subset of PE-PPE proteins is currently unknown. The only current structural characterization of PE-PPE-EspG heterotrimers is from the ESX-5 system. Here we present the crystal structure of the PE5<sub>mt</sub>-PPE4<sub>mt</sub>-EspG<sub>3mm</sub> heterotrimer from the ESX-3 system. Our heterotrimer reveals that EspG<sub>3mm</sub> interacts exclusively with PPE4<sub>mt</sub> in a similar manner to EspG<sub>5</sub>, shielding the hydrophobic tip of PPE4<sub>mt</sub> from solvent. The C-terminal helical domain of EspG<sub>3mm</sub> is dynamic, alternating between ""open"" and ""closed"" forms, and this movement is likely functionally relevant in the unloading of PE-PPE heterodimers at the secretion machinery. In contrast to the previously solved ESX-5 heterotrimers, the PE-PPE heterodimer of our ESX-3 heterotrimer is interacting with its chaperone at a drastically different angle and presents different faces of the PPE protein to the chaperone. We conclude that the PPE-EspG interface from each ESX system has a unique shape complementarity that allows each EspG to discriminate among noncognate PE-PPE pairs."	0
"32415271"	"Author Correction: Merkel cell polyomavirus activates LSD1-mediated blockade of non-canonical BAF to regulate transformation and tumorigenesis.An amendment to this paper has been published and can be accessed via a link at the top of the paper."	0
"32023463"	"Oct4-Mediated Inhibition of Lsd1 Activity Promotes the Active and Primed State of Pluripotency Enhancers.An aberrant increase in pluripotency gene (PpG) expression due to enhancer reactivation could induce stemness and enhance the tumorigenicity of cancer stem cells. Silencing of PpG enhancers (PpGe) during embryonic stem cell differentiation involves Lsd1-mediated H3K4me1 demethylation and DNA methylation. Here, we observed retention of H3K4me1 and DNA hypomethylation at PpGe associated with a partial repression of PpGs in F9 embryonal carcinoma cells (ECCs) post-differentiation. H3K4me1 demethylation in F9 ECCs could not be rescued by Lsd1 overexpression. Given our observation that H3K4me1 demethylation is accompanied by strong Oct4 repression in P19 ECCs, we tested if Oct4 interaction with Lsd1 affects its catalytic activity. Our data show a dose-dependent inhibition of Lsd1 activity by Oct4 and retention of H3K4me1 at PpGe in Oct4-overexpressing P19 ECCs. These data suggest that Lsd1-Oct4 interaction in cancer stem cells could establish a ""primed"" enhancer state that is susceptible to reactivation, leading to aberrant PpG expression."	1
"32492417"	"Epigenetic Reprogramming of Cancer-Associated Fibroblasts Deregulates Glucose Metabolism and Facilitates Progression of Breast Cancer.The mechanistic contributions of cancer-associated fibroblasts (CAFs) in breast cancer progression remain to be fully understood. While altered glucose metabolism in CAFs could fuel cancer cells, how such metabolic reprogramming emerges and is sustained needs further investigation. Studying fibroblasts isolated from patients with benign breast tissues and breast cancer, in conjunction with multiple animal models, we demonstrate that CAFs exhibit a metabolic shift toward lactate and pyruvate production and fuel biosynthetic pathways of cancer cells. The depletion or suppression of the lactate production of CAFs alter the tumor metabolic profile and impede tumor growth. The glycolytic phenotype of the CAFs is in part sustained through epigenetic reprogramming of HIF-1α and glycolytic enzymes. Hypoxia induces epigenetic reprogramming of normal fibroblasts, resulting in a pro-glycolytic, CAF-like transcriptome. Our findings suggest that the glucose metabolism of CAFs evolves during tumor progression, and their breast cancer-promoting phenotype is partly mediated by oxygen-dependent epigenetic modifications."	0
"32697996"	"The lncRNA Growth Arrest Specific 5 Regulates Cell Survival via Distinct Structural Modules with Independent Functions.There is increasing evidence that the architecture of long non-coding RNAs (lncRNAs)-just like that of proteins-is hierarchically organized into independently folding sub-modules with distinct functions. Studies characterizing the cellular activities of such modules, however, are rare. The lncRNA growth arrest specific 5 (GAS5) is a key regulator of cell survival in response to stress and nutrient availability. We use SHAPE-MaP to probe the structure of GAS5 and identify three separate structural modules that act independently in leukemic T cells. The 5' terminal module with low secondary structure content affects basal survival and slows the cell cycle, whereas the highly structured core module mediates the effects of mammalian target of rapamycin (mTOR) inhibition on cell growth. These results highlight the central role of GAS5 in regulating cell survival and reveal how a single lncRNA transcript utilizes a modular structure-function relationship to respond to a variety of cellular stresses under various cellular conditions."	0
"32651234"	"The chaperone Hsp70 is a BH3 receptor activated by the pro-apoptotic Bim to stabilize anti-apoptotic clients.The chaperone heat shock protein 70 (Hsp70) is crucial for avoiding protein misfolding under stress, but is also up-regulated in many kinds of cancers, where its ability to buffer cellular stress prevents apoptosis. Previous research has suggested Hsp70 interacts with pro-apoptotic Bcl-2 family proteins, including Bim and Bax. However, a definitive demonstration of this interaction awaits, and insights into the structural basis and molecular mechanism remain unclear. Earlier studies have identified a Bcl-2 homology 3 (BH3) domain present in Bcl-2 family members that engages receptors to stimulate apoptosis. We now show that Hsp70 physically interacts with pro-apoptotic multidomain and BH3-only proteins via a BH3 domain, thereby serving as a novel BH3 receptor, using <i>in vitro</i> fluorescent polarization (FP), isothermal titration calorimetry (ITC), and cell-based co-immunoprecipitation (co-IP) experiments, <sup>1</sup>H-<sup>15</sup>N-transverse relaxation optimized spectroscopy (TROSY-HSQC), trypsin proteolysis, ATPase activity, and denatured rhodanese aggregation measurements further demonstrated that BimBH3 binds to a novel allosteric site in the nucleotide-binding domain (NBD) of Hsp70, by which Bim acts as a positive co-chaperone to promote the ATPase activity and chaperone functions. A dual role of Hsp70's anti-apoptotic function was revealed that when it keeps Bim in check to inhibit apoptosis, it simultaneously stabilizes oncogenic clients including AKT and Raf-1 with the aid of Bim. Two faces of Bim in cell fate regulation were revealed that in opposite to its well-established pro-apoptotic activator role, Bim could help the folding of oncogenic proteins."	1
"32636303"	"Interleukin-6-mediated epigenetic control of the VEGFR2 gene induces disorganized angiogenesis in human breast tumors.Disorganized vessels in the tumor vasculature lead to impaired perfusion, resulting in reduced accessibility to immune cells and chemotherapeutic drugs. In the breast tumor-stroma interplay, paracrine factors such as interleukin-6 (IL-6) often facilitate disordered angiogenesis. We show here that epigenetic mechanisms regulate the crosstalk between IL-6 and vascular endothelial growth factor receptor 2 (VEGFR2) signaling pathways in myoepithelial (CD10<sup>+</sup>) and endothelial (CD31<sup>+</sup>, CD105<sup>+</sup>, CD146<sup>+</sup>, and CD133<sup>-</sup>) cells isolated from malignant and nonmalignant tissues of clinically characterized human breast tumors. Tumor endothelial (Endo-T) cells in 3D cultures exhibited higher VEGFR2 expression levels, accelerated migration, invasion, and disorganized sprout formation in response to elevated IL-6 levels secreted by tumor myoepithelial (Epi-T) cells. Constitutively, compared with normal endothelial (Endo-N) cells, Endo-T cells differentially expressed DNA methyltransferase isoforms and had increased levels of IL-6 signaling intermediates such as IL-6R and signal transducer and activator of transcription 3 (STAT3). Upon IL-6 treatment, Endo-N and Endo-T cells displayed altered expression of the DNA methyltransferase 1 (DNMT1) isoform. Mechanistic studies revealed that IL-6 induced proteasomal degradation of DNMT1, but not of DNMT3A and DNMT3B and subsequently led to promoter hypomethylation and expression/activation of <i>VEGFR2.</i> IL-6-induced VEGFR2 up-regulation was inhibited by overexpression of DNMT1. Transfection of a dominant-negative STAT3 mutant, but not of STAT1, abrogated VEGFR2 expression. Our results indicate that in the breast tumor microenvironment, IL-6 secreted from myoepithelial cells influences DNMT1 stability, induces the expression of VEGFR2 in endothelial cells via a promoter methylation-dependent mechanism, and leads to disordered angiogenesis."	1
