"pmid"	"text"	"hit"
"31202576"	"Spatial Chromosome Folding and Active Transcription Drive DNA Fragility and Formation of Oncogenic MLL Translocations.How spatial chromosome organization influences genome integrity is still poorly understood. Here, we show that DNA double-strand breaks (DSBs) mediated by topoisomerase 2 (TOP2) activities are enriched at chromatin loop anchors with high transcriptional activity. Recurrent DSBs occur at CCCTC-binding factor (CTCF) and cohesin-bound sites at the bases of chromatin loops, and their frequency positively correlates with transcriptional output and directionality. The physiological relevance of this preferential positioning is indicated by the finding that genes recurrently translocating to drive leukemias are highly transcribed and are enriched at loop anchors. These genes accumulate DSBs at recurrent hotspots that give rise to chromosomal fusions relying on the activity of both TOP2 isoforms and on transcriptional elongation. We propose that transcription and 3D chromosome folding jointly pose a threat to genomic stability and are key contributors to the occurrence of genome rearrangements that drive cancer."	0
"32611770"	"CaMKII enhances voltage-gated sodium channel Nav1.6 activity and neuronal excitability.Nav1.6 is the primary voltage-gated sodium channel isoform expressed in mature axon initial segments and nodes, making it critical for initiation and propagation of neuronal impulses. Thus, Nav1.6 modulation and dysfunction may have profound effects on input-output properties of neurons in normal and pathological conditions. Phosphorylation is a powerful and reversible mechanism regulating ion channel function. Because Nav1.6 and the multifunctional Ca<sup>2+</sup>/CaM-dependent protein kinase II (CaMKII) are independently linked to excitability disorders, we sought to investigate modulation of Nav1.6 function by CaMKII signaling. We show that inhibition of CaMKII, a Ser/Thr protein kinase associated with excitability, synaptic plasticity, and excitability disorders, with the CaMKII-specific peptide inhibitor CN21 reduces transient and persistent currents in Nav1.6-expressing Purkinje neurons by 87%. Using whole-cell voltage clamp of Nav1.6, we show that CaMKII inhibition in ND7/23 and HEK293 cells significantly reduces transient and persistent currents by 72% and produces a 5.8-mV depolarizing shift in the voltage dependence of activation. Immobilized peptide arrays and nanoflow LC-electrospray ionization/MS of Nav1.6 reveal potential sites of CaMKII phosphorylation, specifically Ser-561 and Ser-641/Thr-642 within the first intracellular loop of the channel. Using site-directed mutagenesis to test multiple potential sites of phosphorylation, we show that Ala substitutions of Ser-561 and Ser-641/Thr-642 recapitulate the depolarizing shift in activation and reduction in current density. Computational simulations to model effects of CaMKII inhibition on Nav1.6 function demonstrate dramatic reductions in spontaneous and evoked action potentials in a Purkinje cell model, suggesting that CaMKII modulation of Nav1.6 may be a powerful mechanism to regulate neuronal excitability."	0
"32668252"	"Heterogeneous Effects of Calorie Content and Nutritional Components Underlie Dietary Influence on Pancreatic Cancer Susceptibility.Pancreatic cancer is a rare but fatal form of cancer, the fourth highest in absolute mortality. Known risk factors include obesity, diet, and type 2 diabetes; however, the low incidence rate and interconnection of these factors confound the isolation of individual effects. Here, we use epidemiological analysis of prospective human cohorts and parallel tracking of pancreatic cancer in mice to dissect the effects of obesity, diet, and diabetes on pancreatic cancer. Through longitudinal monitoring and multi-omics analysis in mice, we found distinct effects of protein, sugar, and fat dietary components, with dietary sugars increasing Mad2l1 expression and tumor proliferation. Using epidemiological approaches in humans, we find that dietary sugars give a MAD2L1 genotype-dependent increased susceptibility to pancreatic cancer. The translation of these results to a clinical setting could aid in the identification of the at-risk population for screening and potentially harness dietary modification as a therapeutic measure."	0
"30878284"	"Apoptotic Caspases Suppress Type I Interferon Production via the Cleavage of cGAS, MAVS, and IRF3.Viral infection triggers host defenses through pattern-recognition receptor-mediated cytokine production, inflammasome activation, and apoptosis of the infected cells. Inflammasome-activated caspases are known to cleave cyclic GMP-AMP synthase (cGAS). Here, we found that apoptotic caspases are critically involved in regulating both DNA and RNA virus-triggered host defenses, in which activated caspase-3 cleaved cGAS, MAVS, and IRF3 to prevent cytokine overproduction. Caspase-3 was exclusively required in human cells, whereas caspase-7 was involved only in murine cells to inactivate cGAS, reflecting distinct regulatory mechanisms in different species. Caspase-mediated cGAS cleavage was enhanced in the presence of dsDNA. Alternative MAVS cleavage sites were used to ensure the inactivation of this critical protein. Elevated type I IFNs were detected in caspase-3-deficient cells without any infection. Casp3<sup>-/-</sup> mice consistently showed increased resistance to viral infection and experimental autoimmune encephalomyelitis. Our results demonstrate that apoptotic caspases control innate immunity and maintain immune homeostasis against viral infection."	1
"32268084"	"Genome-wide Screens Implicate Loss of Cullin Ring Ligase 3 in Persistent Proliferation and Genome Instability in TP53-Deficient Cells.TP53 deficiency is the most common alteration in cancer; however, this alone is typically insufficient to drive tumorigenesis. To identify genes promoting tumorigenesis in combination with TP53 deficiency, we perform genome-wide CRISPR-Cas9 knockout screens coupled with proliferation and transformation assays in isogenic cell lines. Loss of several known tumor suppressors enhances cellular proliferation and transformation. Loss of neddylation pathway genes promotes uncontrolled proliferation exclusively in TP53-deficient cells. Combined loss of CUL3 and TP53 activates an oncogenic transcriptional program governed by the nuclear factor κB (NF-κB), AP-1, and transforming growth factor β (TGF-β) pathways. This program maintains persistent cellular proliferation, induces partial epithelial to mesenchymal transition, and increases DNA damage, genomic instability, and chromosomal rearrangements. Our findings reveal CUL3 loss as a key event stimulating persistent proliferation in TP53-deficient cells. These findings may be clinically relevant, since TP53-CUL3-deficient cells are highly sensitive to ataxia telangiectasia mutated (ATM) inhibition, exposing a vulnerability that could be exploited for cancer treatment."	0
"32402252"	"KAP1 Is a Chromatin Reader that Couples Steps of RNA Polymerase II Transcription to Sustain Oncogenic Programs.Precise control of the RNA polymerase II (RNA Pol II) cycle, including pausing and pause release, maintains transcriptional homeostasis and organismal functions. Despite previous work to understand individual transcription steps, we reveal a mechanism that integrates RNA Pol II cycle transitions. Surprisingly, KAP1/TRIM28 uses a previously uncharacterized chromatin reader cassette to bind hypo-acetylated histone 4 tails at promoters, guaranteeing continuous progression of RNA Pol II entry to and exit from the pause state. Upon chromatin docking, KAP1 first associates with RNA Pol II and then recruits a pathway-specific transcription factor (SMAD2) in response to cognate ligands, enabling gene-selective CDK9-dependent pause release. This coupling mechanism is exploited by tumor cells to aberrantly sustain transcriptional programs commonly dysregulated in cancer patients. The discovery of a factor integrating transcription steps expands the functional repertoire by which chromatin readers operate and provides mechanistic understanding of transcription regulation, offering alternative therapeutic opportunities to target transcriptional dysregulation."	1
"32381626"	"TEX15 associates with MILI and silences transposable elements in male germ cells.DNA methylation is a major silencing mechanism of transposable elements (TEs). Here we report that TEX15, a testis-specific protein, is required for TE silencing. TEX15 is expressed in embryonic germ cells and functions during genome-wide epigenetic reprogramming. The <i>Tex15</i> mutant exhibits DNA hypomethylation in TEs at a level similar to <i>Mili</i> and <i>Dnmt3c</i> but not <i>Miwi2</i> mutants. TEX15 is associated with MILI in testis. As loss of <i>Tex15</i> causes TE desilencing with intact piRNA production, our results identify TEX15 as a new essential epigenetic regulator that may function as a nuclear effector of MILI to silence TEs by DNA methylation."	1
"32006464"	"Localized Inhibition of Protein Phosphatase 1 by NUAK1 Promotes Spliceosome Activity and Reveals a MYC-Sensitive Feedback Control of Transcription.Deregulated expression of MYC induces a dependence on the NUAK1 kinase, but the molecular mechanisms underlying this dependence have not been fully clarified. Here, we show that NUAK1 is a predominantly nuclear protein that associates with a network of nuclear protein phosphatase 1 (PP1) interactors and that PNUTS, a nuclear regulatory subunit of PP1, is phosphorylated by NUAK1. Both NUAK1 and PNUTS associate with the splicing machinery. Inhibition of NUAK1 abolishes chromatin association of PNUTS, reduces spliceosome activity, and suppresses nascent RNA synthesis. Activation of MYC does not bypass the requirement for NUAK1 for spliceosome activity but significantly attenuates transcription inhibition. Consequently, NUAK1 inhibition in MYC-transformed cells induces global accumulation of RNAPII both at the pause site and at the first exon-intron boundary but does not increase mRNA synthesis. We suggest that NUAK1 inhibition in the presence of deregulated MYC traps non-productive RNAPII because of the absence of correctly assembled spliceosomes."	1
"31995766"	"Circuit Integration Initiation of New Hippocampal Neurons in the Adult Brain.In the adult brain, new dentate granule cells integrate into neural circuits and participate in hippocampal functioning. However, when and how they initiate this integration remain poorly understood. Using retroviral and live-imaging methods, we find that new neurons undergo neurite remodeling for competitive horizontal-to-radial repositioning in the dentate gyrus prior to circuit integration. Gene expression profiling, lipidomics analysis, and molecular interrogation of new neurons during this period reveal a rapid activation of sphingolipid signaling mediated by sphingosine-1-phosphate receptor 1. Genetic manipulation of this G protein-coupled receptor reveals its requirement for successful repositioning of new neurons. This receptor is also activated by hippocampus-engaged behaviors, which enhances repositioning efficiency. These findings reveal that activity-dependent sphingolipid signaling regulates cellular repositioning of new dentate granule cells. The competitive horizontal-to-radial repositioning of new neurons may provide a gating strategy in the adult brain to limit the integration of new neurons into pre-existing circuits."	0
"32814047"	"Ubiquitin-Conjugating Enzyme 2S Enhances Viral Replication by Inhibiting Type I IFN Production through Recruiting USP15 to Deubiquitinate TBK1.Type I interferon (IFN) plays an essential role in the host innate immune responses. Several ubiquitin-conjugating enzyme (E2) family members were reported to regulate type I IFN production and host antiviral immune responses. However, the molecular mechanisms are still not fully understood. Here, we report that UBE2S acts as a negative regulator in the type I IFN signaling pathway. Ectopic expression of UBE2S inhibits host antiviral immune responses and enhances viral replications, whereas deficiency of UBE2S enhances host antiviral immune responses and suppresses viral replications both in vitro and in vivo. Inhibition of type І IFN production by UBE2S is independent on its E2 and E3 enzymic activity. Mechanistically, UBE2S interacts with TBK1 and recruits ubiquitin-specific protease 15 (USP15) to remove Lys63 (K63)-linked polyubiquitin chains of TBK1. Our findings reveal a role of the UBE2S-USP15-TBK1 axis in the regulation of host antiviral innate immune responses."	1
"32553157"	"High CD26 and Low CD94 Expression Identifies an IL-23 Responsive Vδ2<sup>+</sup> T Cell Subset with a MAIT Cell-like Transcriptional Profile.Vδ2<sup>+</sup> T cells play a critical role in immunity to micro-organisms and cancer but exhibit substantial heterogeneity in humans. Here, we demonstrate that CD26 and CD94 define transcriptionally, phenotypically, and functionally distinct Vδ2<sup>+</sup> T cell subsets. Despite distinct antigen specificities, CD26<sup>hi</sup>CD94<sup>lo</sup> Vδ2<sup>+</sup> cells exhibit substantial similarities to CD26<sup>hi</sup> mucosal-associated invariant T (MAIT) cells, although CD26<sup>-</sup> Vδ2<sup>+</sup> cells exhibit cytotoxic, effector-like profiles. At birth, the Vδ2<sup>+</sup>Vγ9<sup>+</sup> population is dominated by CD26<sup>hi</sup>CD94<sup>lo</sup> cells; during adolescence and adulthood, Vδ2<sup>+</sup> cells acquire CD94/NKG2A expression and the relative frequency of the CD26<sup>hi</sup>CD94<sup>lo</sup> subset declines. Critically, exposure of the CD26<sup>hi</sup>CD94<sup>lo</sup> subset to phosphoantigen in the context of interleukin-23 (IL-23) and CD26 engagement drives the acquisition of a cytotoxic program and concurrent loss of the MAIT cell-like phenotype. The ability to modulate the cytotoxic potential of CD26<sup>hi</sup>CD94<sup>lo</sup> Vδ2<sup>+</sup> cells, combined with their adenosine-binding capacity, may make them ideal targets for immunotherapeutic expansion and adoptive transfer."	0
"32294449"	"Cell Metabolic Alterations due to Mcph1 Mutation in Microcephaly.A distinctive feature of neocortical development is the highly coordinated production of different progenitor cell subtypes, which are critical for ensuring adequate neurogenic outcome and the development of normal neocortical size. To further understand the mechanisms that underlie neocortical growth, we focused our studies on the microcephaly gene Mcph1, and we report here that Mcph1 (1) exerts its functions in rapidly dividing apical radial glial cells (aRGCs) during mouse neocortical development stages that precede indirect neurogenesis; (2) is expressed at mitochondria; and (3) controls the proper proliferation and survival of RGCs, potentially through crosstalk with cellular metabolic pathways involving the stimulation of mitochondrial activity via VDAC1/GRP75 and AKT/HK2/VDAC1 and glutaminolysis via ATF4/PCK2. We currently report the description of a MCPH-gene implication in the interplay between bioenergetic pathways and neocortical growth, thus pointing to alterations of cellular metabolic pathways, in particular glutaminolysis, as a possible cause of microcephalic pathogenesis."	1
"32238449"	"Blunting senescence boosts liver regeneration.The mammalian liver possesses a unique capacity for regeneration. However, this regenerative potential declines with age due to unknown mechanisms. In this issue of <i>Genes & Development</i>, Ritschka and colleagues (pp. 489-494). compare liver regeneration upon partial hepatectomy in young and adult mice. Partial hepatectomy causes a transient increase in p21 in a subpopulation of hepatocytes that persists in adult mice. Remarkably, treatment with the BCL-2 family inhibitor ABT-737 blunts p21 expression, enhancing liver regeneration."	0
"31051141"	"Reversible Disruption of Specific Transcription Factor-DNA Interactions Using CRISPR/Cas9.The control of gene expression by transcription factor binding sites frequently determines phenotype. However, it is difficult to determine the function of single transcription factor binding sites within larger transcription networks. Here, we use deactivated Cas9 (dCas9) to disrupt binding to specific sites, a method we term CRISPRd. Since CRISPR guide RNAs are longer than transcription factor binding sites, flanking sequence can be used to target specific sites. Targeting dCas9 to an Oct4 site in the Nanog promoter displaced Oct4 from this site, reduced Nanog expression, and slowed division. In contrast, disrupting the Oct4 binding site adjacent to Pax6 upregulated Pax6 transcription and disrupting Nanog binding its own promoter upregulated its transcription. Thus, we can easily distinguish between activating and repressing binding sites and examine autoregulation. Finally, multiple guide RNA expression allows simultaneous inhibition of multiple binding sites, and conditionally destabilized dCas9 allows rapid reversibility."	0
"32187560"	"Defining Epidermal Basal Cell States during Skin Homeostasis and Wound Healing Using Single-Cell Transcriptomics.Our knowledge of transcriptional heterogeneities in epithelial stem and progenitor cell compartments is limited. Epidermal basal cells sustain cutaneous tissue maintenance and drive wound healing. Previous studies have probed basal cell heterogeneity in stem and progenitor potential, but a comprehensive dissection of basal cell dynamics during differentiation is lacking. Using single-cell RNA sequencing coupled with RNAScope and fluorescence lifetime imaging, we identify three non-proliferative and one proliferative basal cell state in homeostatic skin that differ in metabolic preference and become spatially partitioned during wound re-epithelialization. Pseudotemporal trajectory and RNA velocity analyses predict a quasi-linear differentiation hierarchy where basal cells progress from Col17a1<sup>Hi</sup>/Trp63<sup>Hi</sup> state to early-response state, proliferate at the juncture of these two states, or become growth arrested before differentiating into spinous cells. Wound healing induces plasticity manifested by dynamic basal-spinous interconversions at multiple basal transcriptional states. Our study provides a systematic view of epidermal cellular dynamics, supporting a revised ""hierarchical-lineage"" model of homeostasis."	0
"31896691"	"Corrigendum: DNA polymerase θ accomplishes translesion synthesis opposite 1,N<sup>6</sup>-ethenodeoxyadenosine with a remarkably high fidelity in human cells."	0
"32553162"	"Differential Cellular Response to Translocated Toxic Effectors and Physical Penetration by the Type VI Secretion System.The type VI secretion system (T6SS) is a lethal microbial weapon that injects a large needle-like structure carrying toxic effectors into recipient cells through physical penetration. How recipients respond to physical force and effectors remains elusive. Here, we use a series of effector mutants of Vibrio cholerae to determine how T6SS elicits response in Pseudomonas aeruginosa and Escherichia coli. We show that TseL, but no other effectors or physical puncture, triggers the tit-for-tat response of P. aeruginosa H1-T6SS. Although E. coli is sensitive to all periplasmically expressed effectors, P. aeruginosa is most sensitive to TseL alone. We identify a number of stress response pathways that confer protection against TseL. Physical puncture of T6SS has a moderate inhibitory effect only on envelope-impaired tolB and rseA mutants. Our data reveal that recipient cells primarily respond to effector toxicity but not to physical contact, and they rely on the stress response for immunity-independent protection."	0
"32579917"	"Local miRNA-Dependent Translational Control of GABA<sub>A</sub>R Synthesis during Inhibitory Long-Term Potentiation.Molecular mechanisms underlying plasticity at brain inhibitory synapses remain poorly characterized. Increased postsynaptic clustering of GABA<sub>A</sub> receptors (GABA<sub>A</sub>Rs) rapidly strengthens inhibition during inhibitory long-term potentiation (iLTP). However, it is unclear how synaptic GABA<sub>A</sub>R clustering is maintained to sustain iLTP. Here, we identify a role for miR376c in regulating the translation of mRNAs encoding the synaptic α1 and γ2 GABA<sub>A</sub>R subunits, GABRA1 and GABRG2, respectively. Following iLTP induction, transcriptional repression of miR376c is induced through a calcineurin-NFAT-HDAC signaling pathway and promotes increased translation and clustering of synaptic GABA<sub>A</sub>Rs. This pathway is essential for the long-term expression of iLTP and is blocked by miR376c overexpression, specifically impairing inhibitory synaptic strength. Finally, we show that local de novo synthesis of synaptic GABA<sub>A</sub>Rs occurs exclusively in dendrites and in a miR376c-dependent manner following iLTP. Together, this work describes a local post-transcriptional mechanism that regulates inhibitory synaptic plasticity via miRNA control of dendritic protein synthesis."	1
"32697984"	"RSK2 Maintains Adult Estrogen Homeostasis by Inhibiting ERK1/2-Mediated Degradation of Estrogen Receptor Alpha.In response to estrogens, estrogen receptor alpha (ERα), a critical regulator of homeostasis, is degraded through the 26S proteasome. However, despite the continued presence of estrogen before menopause, ERα protein levels are maintained. We discovered that ERK1/2-RSK2 activity oscillates during the estrous cycle. In response to high estrogen levels, ERK1/2 is activated and phosphorylates ERα to drive ERα degradation and estrogen-responsive gene expression. Reduction of estrogen levels results in ERK1/2 deactivation. RSK2 maintains redox homeostasis, which prevents sustained ERK1/2 activation. In juveniles, ERK1/2-RSK2 activity is not required. Mammary gland regeneration demonstrates that ERK1/2-RSK2 regulation of ERα is intrinsic to the epithelium. Reduced RSK2 and enrichment in an estrogen-regulated gene signature occur in individuals taking oral contraceptives. RSK2 loss enhances DNA damage, which may account for the elevated breast cancer risk with the use of exogenous estrogens. These findings implicate RSK2 as a critical component for the preservation of estrogen homeostasis."	1
"31473102"	"Characterization of Fully Recombinant Human 20S and 20S-PA200 Proteasome Complexes.Proteasomes are essential in all eukaryotic cells. However, their function and regulation remain considerably elusive, particularly those of less abundant variants. We demonstrate the human 20S proteasome recombinant assembly and confirmed the recombinant complex integrity biochemically and with a 2.6 Å resolution cryo-EM map. To assess its competence to form higher-order assemblies, we prepared and analyzed recombinant human 20S-PA200, a poorly characterized nuclear complex. Its 3.0 Å resolution cryo-EM structure reveals the PA200 unique architecture; the details of its intricate interactions with the proteasome, resulting in unparalleled proteasome α ring rearrangements; and the molecular basis for PA200 allosteric modulation of the proteasome active sites. Non-protein cryo-EM densities could be assigned to PA200-bound inositol phosphates, and we speculate regarding their functional role. Here we open extensive opportunities to study the fundamental properties of the diverse and distinct eukaryotic proteasome variants and to improve proteasome targeting under different therapeutic conditions."	0
"32645369"	"RNF126-Mediated Reubiquitination Is Required for Proteasomal Degradation of p97-Extracted Membrane Proteins.Valosin-containing protein (VCP)/p97 is an AAA-ATPase that extracts polyubiquitinated substrates from multimeric macromolecular complexes and biological membranes for proteasomal degradation. During p97-mediated extraction, the substrate is largely deubiquitinated as it is threaded through the p97 central pore. How p97-extracted substrates are targeted to the proteasome with few or no ubiquitins is unknown. Here, we report that p97-extracted membrane proteins undergo a second round of ubiquitination catalyzed by the cytosolic ubiquitin ligase RNF126. RNF126 interacts with transmembrane-domain-specific chaperone BAG6, which captures p97-liberated substrates. RNF126 depletion in cells diminishes the ubiquitination of extracted membrane proteins, slows down their turnover, and dramatically stabilizes otherwise transient intermediates in the cytosol. We reconstitute the reubiquitination of a p97-extracted, misfolded multispanning membrane protein with purified factors. Our results demonstrate that p97-extracted substrates need to rapidly engage ubiquitin ligase-chaperone pairs that rebuild the ubiquitin signal for proteasome targeting to prevent harmful accumulation of unfolded intermediates."	1
"32353258"	"Replication Stress Induces ATR/CHK1-Dependent Nonrandom Segregation of Damaged Chromosomes.Nonrandom DNA segregation (NDS) is a mitotic event in which sister chromatids carrying the oldest DNA strands are inherited exclusively by one of the two daughter cells. Although this phenomenon has been observed across various organisms, the mechanism and physiological relevance of this event remain poorly defined. Here, we demonstrate that DNA replication stress can trigger NDS in human cells. This biased inheritance of old template DNA is associated with the asymmetric DNA damage response (DDR), which derives at least in part from telomeric DNA. Mechanistically, we reveal that the ATR/CHK1 signaling pathway plays an essential role in mediating NDS. We show that this biased segregation process leads to cell-cycle arrest and cell death in damaged daughter cells inheriting newly replicated DNA. These data therefore identify a key role for NDS in the maintenance of genomic integrity within cancer cell populations undergoing replication stress due to oncogene activation."	0
"32768407"	"The 3D Topography of Mitotic Chromosomes.A long-standing conundrum is how mitotic chromosomes can compact, as required for clean separation to daughter cells, while maintaining close parallel alignment of sister chromatids. Pursuit of this question, by high resolution 3D fluorescence imaging of living and fixed mammalian cells, has led to three discoveries. First, we show that the structural axes of separated sister chromatids are linked by evenly spaced ""mini-axis"" bridges. Second, when chromosomes first emerge as discrete units, at prophase, they are organized as co-oriented sister linear loop arrays emanating from a conjoined axis. We show that this same basic organization persists throughout mitosis, without helical coiling. Third, from prophase onward, chromosomes are deformed into sequential arrays of half-helical segments of alternating handedness (perversions), accompanied by correlated kinks. These arrays fluctuate dynamically over <15 s timescales. Together these discoveries redefine the foundation for thinking about the evolution of mitotic chromosomes as they prepare for anaphase segregation."	0
"32668254"	"Antagonistic Activities of Vegfr3/Flt4 and Notch1b Fine-tune Mechanosensitive Signaling during Zebrafish Cardiac Valvulogenesis.The formation of cardiac valves depends on mechanical forces exerted by blood flow. Endocardial cells lining the interior of the heart are sensitive to these stimuli and respond by rearranging into luminal cells subjected to shear stress and abluminal cells not exposed to it. The mechanisms by which endocardial cells sense these dynamic biomechanical stimuli and how they evoke different cellular responses are largely unknown. Here, we show that blood flow activates two parallel mechanosensitive pathways, one mediated by Notch and the other by Klf2a. Both pathways negatively regulate the angiogenesis receptor Vegfr3/Flt4, which becomes restricted to abluminal endocardial cells. Its loss disrupts valve morphogenesis and results in the occurrence of Notch signaling within abluminal endocardial cells. Our work explains how antagonistic activities by Vegfr3/Flt4 on the abluminal side and by Notch on the luminal side shape cardiac valve leaflets by triggering unique differences in the fates of endocardial cells."	1
"32053778"	"Context-Dependent Gene Regulation by Homeodomain Transcription Factor Complexes Revealed by Shape-Readout Deficient Proteins.Eukaryotic transcription factors (TFs) form complexes with various partner proteins to recognize their genomic target sites. Yet, how the DNA sequence determines which TF complex forms at any given site is poorly understood. Here, we demonstrate that high-throughput in vitro DNA binding assays coupled with unbiased computational analysis provide unprecedented insight into how different DNA sequences select distinct compositions and configurations of homeodomain TF complexes. Using inferred knowledge about minor groove width readout, we design targeted protein mutations that destabilize homeodomain binding both in vitro and in vivo in a complex-specific manner. By performing parallel systematic evolution of ligands by exponential enrichment sequencing (SELEX-seq), chromatin immunoprecipitation sequencing (ChIP-seq), RNA sequencing (RNA-seq), and Hi-C assays, we not only classify the majority of in vivo binding events in terms of complex composition but also infer complex-specific functions by perturbing the gene regulatory network controlled by a single complex."	0
"32023470"	"OTUB1 Is a Key Regulator of RIG-I-Dependent Immune Signaling and Is Targeted for Proteasomal Degradation by Influenza A NS1.Deubiquitylases (DUBs) regulate critical signaling pathways at the intersection of host immunity and viral pathogenesis. Although RIG-I activation is heavily dependent on ubiquitylation, systematic analyses of DUBs that regulate this pathway have not been performed. Using a ubiquitin C-terminal electrophile, we profile DUBs that function during influenza A virus (IAV) infection and isolate OTUB1 as a key regulator of RIG-I-dependent antiviral responses. Upon infection, OTUB1 relocalizes from the nucleus to mitochondrial membranes together with RIG-I, viral PB2, and NS1. Its expression depends on competing effects of interferon stimulation and IAV-triggered degradation. OTUB1 activates RIG-I via a dual mechanism of K48 polyubiquitin hydrolysis and formation of an E2-repressive complex with UBCH5c. We reconstitute this mechanism in a cell-free system comprising [<sup>35</sup>S]IRF3, purified RIG-I, mitochondrial membranes, and cytosol expressing OTUB1 variants. A range of IAV NS1 proteins trigger proteasomal degradation of OTUB1, antagonizing the RIG-I signaling cascade and antiviral responses."	1
"31173722"	"Replication-Coupled DNA Repair.The replisome quickly and accurately copies billions of DNA bases each cell division cycle. However, it can make errors, especially when the template DNA is damaged. In these cases, replication-coupled repair mechanisms remove the mistake or repair the template lesions to ensure high fidelity and complete copying of the genome. Failures in these genome maintenance activities generate mutations, rearrangements, and chromosome segregation problems that cause many human diseases. In this review, I provide a broad overview of replication-coupled repair pathways, explaining how they fix polymerase mistakes, respond to template damage that acts as obstacles to the replisome, deal with broken forks, and impact human health and disease."	0
"32049010"	"Secreted Pyruvate Kinase M2 Promotes Lung Cancer Metastasis through Activating the Integrin Beta1/FAK Signaling Pathway.Cancer cell-derived secretomes have been documented to play critical roles in cancer progression. Intriguingly, alternative extracellular roles of intracellular proteins are involved in various steps of tumor progression, which can offer strategies to fight cancer. Herein, we identify lung cancer progression-associated secretome signatures using mass spectrometry analysis. Among them, PKM2 is verified to be highly expressed and secreted in lung cancer cells and clinical samples. Functional analyses demonstrates that secreted PKM2 facilitates tumor metastasis. Furthermore, mass spectrometry analysis and functional validation identify integrin β1 as a receptor of secreted PKM2. Mechanistically, secreted PKM2 directly bound to integrin β1 and subsequently activated the FAK/SRC/ERK axis to promote tumor metastasis. Collectively, our findings suggest that PKM2 is a potential serum biomarker for diagnosing lung cancer and that targeting the secreted PKM2-integrin β1 axis can inhibit lung cancer development, which provides evidence of a potential therapeutic strategy in lung cancer."	1
"31100243"	"A-Tail of Telomerase RNA Maturation.In this issue of Molecular Cell, Roake et al. (2019) define a feedforward kinetic pathway consisting of a cycle of oligoadenylation and deadenylation that regulates the production of mature human telomerase RNA."	0
"31733992"	"An mTORC1-to-CDK1 Switch Maintains Autophagy Suppression during Mitosis.Since nuclear envelope breakdown occurs during mitosis in metazoan cells, it has been proposed that macroautophagy must be inhibited to maintain genome integrity. However, repression of macroautophagy during mitosis remains controversial and mechanistic detail limited to the suggestion that CDK1 phosphorylates VPS34. Here, we show that initiation of macroautophagy, measured by the translocation of the ULK complex to autophagic puncta, is repressed during mitosis, even when mTORC1 is inhibited. Indeed, mTORC1 is inactive during mitosis, reflecting its failure to localize to lysosomes due to CDK1-dependent RAPTOR phosphorylation. While mTORC1 normally represses autophagy via phosphorylation of ULK1, ATG13, ATG14, and TFEB, we show that the mitotic phosphorylation of these autophagy regulators, including at known repressive sites, is dependent on CDK1 but independent of mTOR. Thus, CDK1 substitutes for inhibited mTORC1 as the master regulator of macroautophagy during mitosis, uncoupling autophagy regulation from nutrient status to ensure repression of macroautophagy during mitosis."	1
"32139423"	"The adrenergic-induced ERK3 pathway drives lipolysis and suppresses energy dissipation.Obesity-induced diabetes affects >400 million people worldwide. Uncontrolled lipolysis (free fatty acid release from adipocytes) can contribute to diabetes and obesity. To identify future therapeutic avenues targeting this pathway, we performed a high-throughput screen and identified the extracellular-regulated kinase 3 (ERK3) as a hit. We demonstrated that β-adrenergic stimulation stabilizes ERK3, leading to the formation of a complex with the cofactor MAP kinase-activated protein kinase 5 (MK5), thereby driving lipolysis. Mechanistically, we identified a downstream target of the ERK3/MK5 pathway, the transcription factor FOXO1, which promotes the expression of the major lipolytic enzyme ATGL. Finally, we provide evidence that targeted deletion of ERK3 in mouse adipocytes inhibits lipolysis, but elevates energy dissipation, promoting lean phenotype and ameliorating diabetes. Thus, ERK3/MK5 represents a previously unrecognized signaling axis in adipose tissue and an attractive target for future therapies aiming to combat obesity-induced diabetes."	1
"31831627"	"Induction of AP-1 by YAP/TAZ contributes to cell proliferation and organ growth.Yes-associated protein (YAP) and its homolog transcriptional coactivator with PDZ-binding motif (TAZ) are key effectors of the Hippo pathway to control cell growth and organ size, of which dysregulation yields to tumorigenesis or hypertrophy. Upon activation, YAP/TAZ translocate into the nucleus and bind to TEAD transcription factors to promote transcriptional programs for proliferation or cell specification. Immediate early genes, represented by AP-1 complex, are rapidly induced and control later-phase transcriptional program to play key roles in tumorigenesis and organ maintenance. Here, we report that YAP/TAZ directly promote <i>FOS</i> transcription that in turn contributes to the biological function of YAP/TAZ. YAP/TAZ bind to the promoter region of <i>FOS</i> to stimulate its transcription. Deletion of YAP/TAZ blocks the induction of immediate early genes in response to mitogenic stimuli. <i>FOS</i> induction contributes to expression of YAP/TAZ downstream target genes. Genetic deletion or chemical inhibition of AP-1 suppresses growth of YAP-driven cancer cells, such as <i>Lats1/2</i>-deficient cancer cells as well as Gα<sub>q/11</sub> mutated uveal melanoma. Furthermore, AP-1 inhibition almost completely abrogates the hepatomegaly induced by YAP overexpression. Our findings reveal a feed-forward interplay between immediate early transcription of AP-1 and Hippo pathway function."	1
