"pmid"	"text"	"hit"
"32433965"	"Unbiased Identification of trans Regulators of ADAR and A-to-I RNA Editing.Adenosine-to-inosine RNA editing is catalyzed by adenosine deaminase acting on RNA (ADAR) enzymes that deaminate adenosine to inosine. Although many RNA editing sites are known, few trans regulators have been identified. We perform BioID followed by mass spectrometry to identify trans regulators of ADAR1 and ADAR2 in HeLa and M17 neuroblastoma cells. We identify known and novel ADAR-interacting proteins. Using ENCODE data, we validate and characterize a subset of the novel interactors as global or site-specific RNA editing regulators. Our set of novel trans regulators includes all four members of the DZF-domain-containing family of proteins: ILF3, ILF2, STRBP, and ZFR. We show that these proteins interact with each ADAR and modulate RNA editing levels. We find ILF3 is a broadly influential negative regulator of editing. This work demonstrates the broad roles that RNA binding proteins play in regulating editing levels, and establishes DZF-domain-containing proteins as a group of highly influential RNA editing regulators."	1
"32353258"	"Replication Stress Induces ATR/CHK1-Dependent Nonrandom Segregation of Damaged Chromosomes.Nonrandom DNA segregation (NDS) is a mitotic event in which sister chromatids carrying the oldest DNA strands are inherited exclusively by one of the two daughter cells. Although this phenomenon has been observed across various organisms, the mechanism and physiological relevance of this event remain poorly defined. Here, we demonstrate that DNA replication stress can trigger NDS in human cells. This biased inheritance of old template DNA is associated with the asymmetric DNA damage response (DDR), which derives at least in part from telomeric DNA. Mechanistically, we reveal that the ATR/CHK1 signaling pathway plays an essential role in mediating NDS. We show that this biased segregation process leads to cell-cycle arrest and cell death in damaged daughter cells inheriting newly replicated DNA. These data therefore identify a key role for NDS in the maintenance of genomic integrity within cancer cell populations undergoing replication stress due to oncogene activation."	0
"32877679"	"AMPAR-Dependent Synaptic Plasticity Initiates Cortical Remapping and Adaptive Behaviors during Sensory Experience.Cortical plasticity improves behaviors and helps recover lost functions after injury. However, the underlying synaptic mechanisms remain unclear. In mice, we show that trimming all but one whisker enhances sensory responses from the spared whisker in the barrel cortex and occludes whisker-mediated synaptic potentiation (w-Pot) in vivo. In addition, whisker-dependent behaviors that are initially impaired by single-whisker experience (SWE) rapidly recover when associated cortical regions remap. Cross-linking the surface GluA2 subunit of AMPA receptors (AMPARs) suppresses the expression of w-Pot, presumably by blocking AMPAR surface diffusion, in mice with all whiskers intact, indicating that synaptic potentiation in vivo requires AMPAR trafficking. We use this approach to demonstrate that w-Pot is required for SWE-mediated strengthening of synaptic inputs and initiates the recovery of previously learned skills during the early phases of SWE. Taken together, our data reveal that w-Pot mediates cortical remapping and behavioral improvement upon partial sensory deafferentation."	0
"31995747"	"Human pDCs Are Superior to cDC2s in Attracting Cytolytic Lymphocytes in Melanoma Patients Receiving DC Vaccination.Plasmacytoid dendritic cells (pDCs) and type 2 conventional dendritic cells (cDC2s) are currently under evaluation for use in cancer vaccines. Although both DC subsets can activate adaptive and innate lymphocytes, their capacity to recruit such cells is rarely considered. Here, we show that pDCs and cDC2s display a striking difference in chemokine secretion, which correlates with the recruitment of distinct types of immune effector cells. Activated pDCs express high levels of CXCR3 ligands and attract more CD8<sup>+</sup> T cells, CD56<sup>+</sup> T cells, and γδ T cells in vitro, compared to cDC2s. Skin from melanoma patients shows an influx of immune effector cells following intradermal vaccination with pDCs or cDC2s, with pDCs inducing the strongest influx of lymphocytes known to possess cytolytic activity. These findings suggest that combining both DC subsets could unite the preferred chemoattractive properties of pDCs with the superior T cell priming properties of cDC2s to ultimately enhance vaccine efficacy."	0
"32460025"	"The Drosophila Ortholog of Mammalian Transcription Factor Sox9 Regulates Intestinal Homeostasis and Regeneration at an Appropriate Level.Balanced stem cell self-renewal and differentiation is essential for maintaining tissue homeostasis, but the underlying mechanisms are poorly understood. Here, we identified the transcription factor SRY-related HMG-box (Sox) 100B, which is orthologous to mammalian Sox8/9/10, as a common target and central mediator of the EGFR/Ras and JAK/STAT signaling pathways that coordinates intestinal stem cell (ISC) proliferation and differentiation during both normal epithelial homeostasis and stress-induced intestinal repair in Drosophila. The two stress-responsive pathways directly regulate Sox100B transcription via two separate enhancers. Interestingly, an appropriate level of Sox100B is critical for its function, as its depletion inhibits ISC proliferation via cell cycle arrest, while its overexpression also inhibits ISC proliferation by directly suppressing EGFR expression and additionally promotes ISC differentiation by activating a differentiation-promoting regulatory circuitry composed of Sox100B, Sox21a, and Pdm1. Thus, our study reveals a Sox family transcription factor that functions as a stress-responsive signaling nexus that ultimately controls tissue homeostasis and regeneration."	1
"32753672"	"Mammalian Atg8 proteins and the autophagy factor IRGM control mTOR and TFEB at a regulatory node critical for responses to pathogens.Autophagy is a homeostatic process with multiple functions in mammalian cells. Here, we show that mammalian Atg8 proteins (mAtg8s) and the autophagy regulator IRGM control TFEB, a transcriptional activator of the lysosomal system. IRGM directly interacted with TFEB and promoted the nuclear translocation of TFEB. An mAtg8 partner of IRGM, GABARAP, interacted with TFEB. Deletion of all mAtg8s or GABARAPs affected the global transcriptional response to starvation and downregulated subsets of TFEB targets. IRGM and GABARAPs countered the action of mTOR as a negative regulator of TFEB. This was suppressed by constitutively active RagB, an activator of mTOR. Infection of macrophages with the membrane-permeabilizing microbe Mycobacterium tuberculosis or infection of target cells by HIV elicited TFEB activation in an IRGM-dependent manner. Thus, IRGM and its interactors mAtg8s close a loop between the autophagosomal pathway and the control of lysosomal biogenesis by TFEB, thus ensuring coordinated activation of the two systems that eventually merge during autophagy."	1
"32160543"	"MYC Dysregulates Mitosis, Revealing Cancer Vulnerabilities.Tumors that overexpress the MYC oncogene are frequently aneuploid, a state associated with highly aggressive cancers and tumor evolution. However, how MYC causes aneuploidy is not well understood. Here, we show that MYC overexpression induces mitotic spindle assembly defects and chromosomal instability (CIN) through effects on microtubule nucleation and organization. Attenuating MYC expression reverses mitotic defects, even in established tumor cell lines, indicating an ongoing role for MYC in CIN. MYC reprograms mitotic gene expression, and we identify TPX2 to be permissive for spindle assembly in MYC-high cells. TPX2 depletion blocks mitotic progression, induces cell death, and prevents tumor growth. Further elevating TPX2 expression reduces mitotic defects in MYC-high cells. MYC and TPX2 expression may be useful biomarkers to stratify patients for anti-mitotic therapies. Our studies implicate MYC as a regulator of mitosis and suggest that blocking MYC activity can attenuate the emergence of CIN and tumor evolution."	0
"31677974"	"Control of RNA Pol II Speed by PNUTS-PP1 and Spt5 Dephosphorylation Facilitates Termination by a ""Sitting Duck Torpedo"" Mechanism.Control of transcription speed, which influences many co-transcriptional processes, is poorly understood. We report that PNUTS-PP1 phosphatase is a negative regulator of RNA polymerase II (Pol II) elongation rate. The PNUTS W401A mutation, which disrupts PP1 binding, causes genome-wide acceleration of transcription associated with hyper-phosphorylation of the Spt5 elongation factor. Immediately downstream of poly(A) sites, Pol II decelerates from >2 kb/min to <1 kb/min, which correlates with Spt5 dephosphorylation. Pol II deceleration and Spt5 dephosphorylation require poly(A) site recognition and the PNUTS-PP1 complex, which is in turn necessary for transcription termination. These results lead to a model for termination, the ""sitting duck torpedo"" mechanism, where poly(A) site-dependent deceleration caused by PNUTS-PP1 and Spt5 dephosphorylation is required to convert Pol II into a viable target for the Xrn2 terminator exonuclease. Spt5 and its bacterial homolog NusG therefore have related functions controlling kinetic competition between RNA polymerases and the termination factors that pursue them."	1
"32580946"	"Muscarinic-dependent phosphorylation of the cardiac ryanodine receptor by protein kinase G is mediated by PI3K-AKT-nNOS signaling.Post-translational modifications of proteins involved in calcium handling in myocytes, such as the cardiac ryanodine receptor (RyR2), critically regulate cardiac contractility. Recent studies have suggested that phosphorylation of RyR2 by protein kinase G (PKG) might contribute to the cardioprotective effects of cholinergic stimulation. However, the specific mechanisms underlying these effects remain unclear. Here, using murine ventricular myocytes, immunoblotting, proximity ligation as-says, and nitric oxide imaging, we report that phosphorylation of Ser-2808 in RyR2 induced by the muscarinic receptor agonist carbachol is mediated by a signaling axis comprising phosphoinositide 3-phosphate kinase, Akt Ser/Thr kinase, nitric oxide synthase 1, nitric oxide, soluble guanylate cyclase, cyclic GMP (cGMP), and PKG. We found that this signaling pathway is compartmentalized in myocytes, as it was distinct from atrial natriuretic peptide receptor-cGMP-PKG-RyR2 Ser-2808 signaling and independent of muscarinic-induced phosphorylation of Ser-239 in vasodilator-stimulated phosphoprotein. These results provide detailed insights into muscarinic-induced PKG signaling and the mediators that regulate cardiac RyR2 phosphorylation critical for cardiovascular function."	1
"31023583"	"ER and Nutrient Stress Promote Assembly of Respiratory Chain Supercomplexes through the PERK-eIF2α Axis.Endoplasmic reticulum (ER) stress and unfolded protein response are energetically challenging under nutrient stress conditions. However, the regulatory mechanisms that control the energetic demand under nutrient and ER stress are largely unknown. Here we show that ER stress and glucose deprivation stimulate mitochondrial bioenergetics and formation of respiratory supercomplexes (SCs) through protein kinase R-like ER kinase (PERK). Genetic ablation or pharmacological inhibition of PERK suppresses nutrient and ER stress-mediated increases in SC levels and reduces oxidative phosphorylation-dependent ATP production. Conversely, PERK activation augments respiratory SCs. The PERK-eIF2α-ATF4 axis increases supercomplex assembly factor 1 (SCAF1 or COX7A2L), promoting SCs and enhanced mitochondrial respiration. PERK activation is sufficient to rescue bioenergetic defects caused by complex I missense mutations derived from mitochondrial disease patients. These studies have identified an energetic communication between ER and mitochondria, with implications in cell survival and diseases associated with mitochondrial failures."	1
"32243832"	"How RNA-Binding Proteins Interact with RNA: Molecules and Mechanisms.RNA-binding proteins (RBPs) comprise a large class of over 2,000 proteins that interact with transcripts in all manner of RNA-driven processes. The structures and mechanisms that RBPs use to bind and regulate RNA are incredibly diverse. In this review, we take a look at the components of protein-RNA interaction, from the molecular level to multi-component interaction. We first summarize what is known about protein-RNA molecular interactions based on analyses of solved structures. We additionally describe software currently available for predicting protein-RNA interaction and other resources useful for the study of RBPs. We then review the structure and function of seventeen known RNA-binding domains and analyze the hydrogen bonds adopted by protein-RNA structures on a domain-by-domain basis. We conclude with a summary of the higher-level mechanisms that regulate protein-RNA interactions."	0
"32697984"	"RSK2 Maintains Adult Estrogen Homeostasis by Inhibiting ERK1/2-Mediated Degradation of Estrogen Receptor Alpha.In response to estrogens, estrogen receptor alpha (ERα), a critical regulator of homeostasis, is degraded through the 26S proteasome. However, despite the continued presence of estrogen before menopause, ERα protein levels are maintained. We discovered that ERK1/2-RSK2 activity oscillates during the estrous cycle. In response to high estrogen levels, ERK1/2 is activated and phosphorylates ERα to drive ERα degradation and estrogen-responsive gene expression. Reduction of estrogen levels results in ERK1/2 deactivation. RSK2 maintains redox homeostasis, which prevents sustained ERK1/2 activation. In juveniles, ERK1/2-RSK2 activity is not required. Mammary gland regeneration demonstrates that ERK1/2-RSK2 regulation of ERα is intrinsic to the epithelium. Reduced RSK2 and enrichment in an estrogen-regulated gene signature occur in individuals taking oral contraceptives. RSK2 loss enhances DNA damage, which may account for the elevated breast cancer risk with the use of exogenous estrogens. These findings implicate RSK2 as a critical component for the preservation of estrogen homeostasis."	1
"32579914"	"NeuroD1 Dictates Tumor Cell Differentiation in Medulloblastoma.Tumor cells are characterized by unlimited proliferation and perturbed differentiation. Using single-cell RNA sequencing, we demonstrate that tumor cells in medulloblastoma (MB) retain their capacity to differentiate in a similar way as their normal originating cells, cerebellar granule neuron precursors. Once they differentiate, MB cells permanently lose their proliferative capacity and tumorigenic potential. Differentiated MB cells highly express NeuroD1, a helix-loop-helix transcription factor, and forced expression of NeuroD1 promotes the differentiation of MB cells. The expression of NeuroD1 in bulk MB cells is repressed by trimethylation of histone 3 lysine-27 (H3K27me3). Inhibition of the histone lysine methyltransferase EZH2 prevents H3K27 trimethylation, resulting in increased NeuroD1 expression and enhanced differentiation in MB cells, which consequently reduces tumor growth. These studies reveal the mechanisms underlying MB cell differentiation and provide rationales to treat MB (potentially other malignancies) by stimulating tumor cell differentiation."	1
"31995766"	"Circuit Integration Initiation of New Hippocampal Neurons in the Adult Brain.In the adult brain, new dentate granule cells integrate into neural circuits and participate in hippocampal functioning. However, when and how they initiate this integration remain poorly understood. Using retroviral and live-imaging methods, we find that new neurons undergo neurite remodeling for competitive horizontal-to-radial repositioning in the dentate gyrus prior to circuit integration. Gene expression profiling, lipidomics analysis, and molecular interrogation of new neurons during this period reveal a rapid activation of sphingolipid signaling mediated by sphingosine-1-phosphate receptor 1. Genetic manipulation of this G protein-coupled receptor reveals its requirement for successful repositioning of new neurons. This receptor is also activated by hippocampus-engaged behaviors, which enhances repositioning efficiency. These findings reveal that activity-dependent sphingolipid signaling regulates cellular repositioning of new dentate granule cells. The competitive horizontal-to-radial repositioning of new neurons may provide a gating strategy in the adult brain to limit the integration of new neurons into pre-existing circuits."	0
"32755576"	"Stromal Cell-Contact Dependent PI3K and APRIL Induced NF-κB Signaling Prevent Mitochondrial- and ER Stress Induced Death of Memory Plasma Cells.The persistence of long-lived memory plasma cells in the bone marrow depends on survival factors available in the bone marrow, which are provided in niches organized by stromal cells. Using an ex vivo system in which we supply the known survival signals, direct cell contact to stromal cells, and the soluble cytokine a proliferation-inducing ligand (APRIL), we have elucidated the critical signaling pathways required for the survival of long-lived plasma cells. Integrin-mediated contact of bone marrow plasma cells with stromal cells activates the phosphatidylinositol 3-kinase (PI3K) signaling pathway, leading to critical inactivation of Forkhead-Box-Protein O1/3 (FoxO1/3) and preventing the activation of mitochondrial stress-associated effector caspases 3 and 7. Accordingly, inhibition of PI3K signaling in vivo ablates bone marrow plasma cells. APRIL signaling, by the nuclear factor κB (NF-κB) pathway, blocks activation of the endoplasmic-reticulum-stress-associated initiator caspase 12. Thus, stromal-cell-contact-induced PI3K and APRIL-induced NF-κB signaling provide the necessary and complementary signals to maintain bone marrow memory plasma cells."	1
"32130890"	"Regulated Proteolysis of MutSγ Controls Meiotic Crossing Over.Crossover recombination is essential for accurate chromosome segregation during meiosis. The MutSγ complex, Msh4-Msh5, facilitates crossing over by binding and stabilizing nascent recombination intermediates. We show that these activities are governed by regulated proteolysis. MutSγ is initially inactive for crossing over due to an N-terminal degron on Msh4 that renders it unstable by directly targeting proteasomal degradation. Activation of MutSγ requires the Dbf4-dependent kinase Cdc7 (DDK), which directly phosphorylates and thereby neutralizes the Msh4 degron. Genetic requirements for Msh4 phosphorylation indicate that DDK targets MutSγ only after it has bound to nascent joint molecules (JMs) in the context of synapsing chromosomes. Overexpression studies confirm that the steady-state level of Msh4, not phosphorylation per se, is the critical determinant for crossing over. At the DNA level, Msh4 phosphorylation enables the formation and crossover-biased resolution of double-Holliday Junction intermediates. Our study establishes regulated protein degradation as a fundamental mechanism underlying meiotic crossing over."	1
"32023483"	"Genome-wide Screening Identifies SFMBT1 as an Oncogenic Driver in Cancer with VHL Loss.von Hippel-Lindau (VHL) is a critical tumor suppressor in clear cell renal cell carcinomas (ccRCCs). It is important to identify additional therapeutic targets in ccRCC downstream of VHL loss besides hypoxia-inducible factor 2α (HIF2α). By performing a genome-wide screen, we identified Scm-like with four malignant brain tumor domains 1 (SFMBT1) as a candidate pVHL target. SFMBT1 was considered to be a transcriptional repressor but its role in cancer remains unclear. ccRCC patients with VHL loss-of-function mutations displayed elevated SFMBT1 protein levels. SFMBT1 hydroxylation on Proline residue 651 by EglN1 mediated its ubiquitination and degradation governed by pVHL. Depletion of SFMBT1 abolished ccRCC cell proliferation in vitro and inhibited orthotopic tumor growth in vivo. Integrated analyses of ChIP-seq, RNA-seq, and patient prognosis identified sphingosine kinase 1 (SPHK1) as a key SFMBT1 target gene contributing to its oncogenic phenotype. Therefore, the pVHL-SFMBT1-SPHK1 axis serves as a potential therapeutic avenue for ccRCC."	1
"30979586"	"ULK1 and ULK2 Regulate Stress Granule Disassembly Through Phosphorylation and Activation of VCP/p97.Disturbances in autophagy and stress granule dynamics have been implicated as potential mechanisms underlying inclusion body myopathy (IBM) and related disorders. Yet the roles of core autophagy proteins in IBM and stress granule dynamics remain poorly characterized. Here, we demonstrate that disrupted expression of the core autophagy proteins ULK1 and ULK2 in mice causes a vacuolar myopathy with ubiquitin and TDP-43-positive inclusions; this myopathy is similar to that caused by VCP/p97 mutations, the most common cause of familial IBM. Mechanistically, we show that ULK1/2 localize to stress granules and phosphorylate VCP, thereby increasing VCP's activity and ability to disassemble stress granules. These data suggest that VCP dysregulation and defective stress granule disassembly contribute to IBM-like disease in Ulk1/2-deficient mice. In addition, stress granule disassembly is accelerated by an ULK1/2 agonist, suggesting ULK1/2 as targets for exploiting the higher-order regulation of stress granules for therapeutic intervention of IBM and related disorders."	1
"31126739"	"Transcription Restart Establishes Chromatin Accessibility after DNA Replication.DNA replication is highly disruptive to chromatin, leading to eviction of nucleosomes, RNA polymerase, and regulatory factors. When and how transcription resumes on DNA following DNA replication is unknown. Here we develop a replication-coupled assay for transposase-accessible chromatin (repli-ATAC-seq) to investigate active chromatin restoration post-replication in mouse embryonic stem cells. We find that nascent chromatin is inaccessible and transcriptionally silenced, with accessibility and RNA polymerase occupancy re-appearing within 30 minutes. Chromatin accessibility restores differentially genome wide, with super enhancers regaining transcription factor occupancy faster than other genomic features. We also identify opportunistic and transiently accessible chromatin within gene bodies after replication. Systematic inhibition of transcription shows that transcription restart is required to re-establish active chromatin states genome wide and resolve opportunistic binding events resulting from DNA replication. Collectively, this establishes a central role for transcription in overcoming the genome-wide chromatin inaccessibility imposed by DNA replication every cell division."	0
"32023484"	"Partitioning of MLX-Family Transcription Factors to Lipid Droplets Regulates Metabolic Gene Expression.Lipid droplets (LDs) store lipids for energy and are central to cellular lipid homeostasis. The mechanisms coordinating lipid storage in LDs with cellular metabolism are unclear but relevant to obesity-related diseases. Here we utilized genome-wide screening to identify genes that modulate lipid storage in macrophages, a cell type involved in metabolic diseases. Among ∼550 identified screen hits is MLX, a basic helix-loop-helix leucine-zipper transcription factor that regulates metabolic processes. We show that MLX and glucose-sensing family members MLXIP/MondoA and MLXIPL/ChREBP bind LDs via C-terminal amphipathic helices. When LDs accumulate in cells, these transcription factors bind to LDs, reducing their availability for transcriptional activity and attenuating the response to glucose. Conversely, the absence of LDs results in hyperactivation of MLX target genes. Our findings uncover a paradigm for a lipid storage response in which binding of MLX transcription factors to LD surfaces adjusts the expression of metabolic genes to lipid storage levels."	0
"32460012"	"TGF-β-Induced Phosphorylation of Usp9X Stabilizes Ankyrin-G and Regulates Dendritic Spine Development and Maintenance.Signaling by the cytokine transforming growth factor β (TGF-β) has been implicated in a multitude of biological functions; however, TGF-β signaling, particularly in the CNS, remains largely unexplored. ANK3 variants (encoding ankyrin-G) are associated with bipolar disorder, intellectual disability, and autism spectrum disorder, while mutations in USP9X, which encodes a deubiquitinase, are associated with X-linked intellectual disability and autism in humans. Here, we show that TGF-β signaling promotes Usp9X phosphorylation, which enhances its interaction with ankyrin-G and stabilizes ankyrin-G in spines, leading to spine enlargement. Using in situ proximity ligation combined with structured illumination superresolution microscopy, we characterize the postsynaptic spatial organization of phosphorylation-dependent regulation of Usp9X/ankyrin-G interactions in dendrites and its quantitative relationship with spine morphology and number. These data reveal a cytokine-mediated mechanism regulating protein stability in spines and suggest a role for deubiquitination and TGF-β signaling in neurodevelopmental disorder pathogenesis and treatment."	1
"32651234"	"The chaperone Hsp70 is a BH3 receptor activated by the pro-apoptotic Bim to stabilize anti-apoptotic clients.The chaperone heat shock protein 70 (Hsp70) is crucial for avoiding protein misfolding under stress, but is also up-regulated in many kinds of cancers, where its ability to buffer cellular stress prevents apoptosis. Previous research has suggested Hsp70 interacts with pro-apoptotic Bcl-2 family proteins, including Bim and Bax. However, a definitive demonstration of this interaction awaits, and insights into the structural basis and molecular mechanism remain unclear. Earlier studies have identified a Bcl-2 homology 3 (BH3) domain present in Bcl-2 family members that engages receptors to stimulate apoptosis. We now show that Hsp70 physically interacts with pro-apoptotic multidomain and BH3-only proteins via a BH3 domain, thereby serving as a novel BH3 receptor, using <i>in vitro</i> fluorescent polarization (FP), isothermal titration calorimetry (ITC), and cell-based co-immunoprecipitation (co-IP) experiments, <sup>1</sup>H-<sup>15</sup>N-transverse relaxation optimized spectroscopy (TROSY-HSQC), trypsin proteolysis, ATPase activity, and denatured rhodanese aggregation measurements further demonstrated that BimBH3 binds to a novel allosteric site in the nucleotide-binding domain (NBD) of Hsp70, by which Bim acts as a positive co-chaperone to promote the ATPase activity and chaperone functions. A dual role of Hsp70's anti-apoptotic function was revealed that when it keeps Bim in check to inhibit apoptosis, it simultaneously stabilizes oncogenic clients including AKT and Raf-1 with the aid of Bim. Two faces of Bim in cell fate regulation were revealed that in opposite to its well-established pro-apoptotic activator role, Bim could help the folding of oncogenic proteins."	1
"32675282"	"PE5-PPE4-EspG<sub>3</sub> heterotrimer structure from mycobacterial ESX-3 secretion system gives insight into cognate substrate recognition by ESX systems.<i>Mycobacterium tuberculosis</i> has evolved numerous type VII secretion (ESX) systems to secrete multiple factors important for both growth and virulence across their cell envelope. ESX-1, ESX-3, and ESX-5 systems have been shown to each secrete a distinct set of substrates, including PE and PPE families of proteins, named for conserved Pro-Glu and Pro-Pro-Glu motifs in their N termini. Proper secretion of the PE-PPE proteins requires the presence of EspG, with each system encoding its own unique copy. There is no cross-talk between any of the ESX systems, and how each EspG recognizes its subset of PE-PPE proteins is currently unknown. The only current structural characterization of PE-PPE-EspG heterotrimers is from the ESX-5 system. Here we present the crystal structure of the PE5<sub>mt</sub>-PPE4<sub>mt</sub>-EspG<sub>3mm</sub> heterotrimer from the ESX-3 system. Our heterotrimer reveals that EspG<sub>3mm</sub> interacts exclusively with PPE4<sub>mt</sub> in a similar manner to EspG<sub>5</sub>, shielding the hydrophobic tip of PPE4<sub>mt</sub> from solvent. The C-terminal helical domain of EspG<sub>3mm</sub> is dynamic, alternating between ""open"" and ""closed"" forms, and this movement is likely functionally relevant in the unloading of PE-PPE heterodimers at the secretion machinery. In contrast to the previously solved ESX-5 heterotrimers, the PE-PPE heterodimer of our ESX-3 heterotrimer is interacting with its chaperone at a drastically different angle and presents different faces of the PPE protein to the chaperone. We conclude that the PPE-EspG interface from each ESX system has a unique shape complementarity that allows each EspG to discriminate among noncognate PE-PPE pairs."	0
"32719553"	"Cell stretching is amplified by active actin remodelling to deform and recruit proteins in mechanosensitive structures.Detection and conversion of mechanical forces into biochemical signals controls cell functions during physiological and pathological processes. Mechanosensing is based on protein deformations and reorganizations, yet the molecular mechanisms are still unclear. Using a cell-stretching device compatible with super-resolution microscopy and single-protein tracking, we explored the nanoscale deformations and reorganizations of individual proteins inside mechanosensitive structures. We achieved super-resolution microscopy after live stretching on intermediate filaments, microtubules and integrin adhesions. Simultaneous single-protein tracking and stretching showed that while integrins followed the elastic deformation of the substrate, actin filaments and talin also displayed lagged and transient inelastic responses associated with active acto-myosin remodelling and talin deformations. Capturing acute reorganizations of single molecules during stretching showed that force-dependent vinculin recruitment is delayed and depends on the maturation of integrin adhesions. Thus, cells respond to external forces by amplifying transiently and locally cytoskeleton displacements, enabling protein deformation and recruitment in mechanosensitive structures."	0
"32348751"	"Pbrm1 Steers Mesenchymal Stromal Cell Osteolineage Differentiation by Integrating PBAF-Dependent Chromatin Remodeling and BMP/TGF-β Signaling.Bone morphogenic protein (BMP)/transforming growth factor β (TGF-β) signaling determines mesenchymal-stromal-cell (MSC) osteolineage commitment and tissue identity. However, molecular integration of developmental signaling with MSC-intrinsic chromatin regulation remains incompletely understood. SWI/SNF-(BAF) is an ATP-dependent chromatin remodeler implicated in multi-cellular development. We show that BMPs and long-term osteogenic signals in MSCs selectively induce expression of polybromo BAF (PBAF) components Pbrm1, Arid2, and Brd7. Loss of Pbrm1/Arid2/Brd7 profoundly impairs osteolineage gene expression and osteogenesis without compromising adipogenesis. Pbrm1 loss attenuates MSC in vivo ossification. Mechanistically, Pbrm1/PBAF deficiency impairs Smad1/5/8 activation through locus-specific epi-genomic remodeling, involving Pbrm1 bromodomains, along with transcriptional downregulation of Bmpr/TgfβrII affecting BMP-early-responsive gene expression. Gain of function of BmprIβ, TgfβrII in PBAF-deficient MSCs partly restores Smad1/5/8 activation and osteogenesis. Pbrm1 loss further affects hematopoietic stem and progenitor activity through non-cell-autonomous regulation of microenvironment and niche-factor expression. Together, these findings reveal a link illustrating epi-genomic feedforward control of BMP/TGF-β signaling to transcriptional and cellular plasticity in the mesenchymal microenvironment and account for stromal-SWI/SNF in hematopoiesis."	1
"32209466"	"An mRNA-mRNA Interaction Couples Expression of a Virulence Factor and Its Chaperone in Listeria monocytogenes.Bacterial pathogens often employ RNA regulatory elements located in the 5' untranslated regions (UTRs) to control gene expression. Using a comparative structural analysis, we examine the structure of 5' UTRs at a global scale in the pathogenic bacterium Listeria monocytogenes under different conditions. In addition to discovering an RNA thermoswitch and detecting simultaneous interaction of ribosomes and small RNAs with mRNA, we identify structural changes in the 5' UTR of an mRNA encoding the post-translocation chaperone PrsA2 during infection conditions. We demonstrate that the 5' UTR of the prsA2 mRNA base pairs with the 3' UTR of the full-length hly mRNA encoding listeriolysin O, thus preventing RNase J1-mediated degradation of the prsA2 transcript. Mutants lacking the hly-prsA2 interaction exhibit reduced virulence properties. This work highlights an additional level of RNA regulation, where the mRNA encoding a chaperone is stabilized by the mRNA encoding its substrate."	0
"31968247"	"Constitutive Interferon Attenuates RIPK1/3-Mediated Cytokine Translation.Receptor-interacting protein kinase 1 (RIPK1) and 3 (RIPK3) are well known for their capacity to drive necroptosis via mixed-lineage kinase-like domain (MLKL). Recently, RIPK1/3 kinase activity has been shown to drive inflammation via activation of MAPK signaling. However, the regulatory mechanisms underlying this kinase-dependent cytokine production remain poorly understood. In the present study, we establish that the kinase activity of RIPK1/3 regulates cytokine translation in mouse and human macrophages. Furthermore, we show that this inflammatory response is downregulated by type I interferon (IFN) signaling, independent of type I IFN-promoted cell death. Specifically, low-level constitutive IFN signaling attenuates RIPK-driven activation of cap-dependent translation initiation pathway components AKT, mTORC1, 4E-BP and eIF4E, while promoting RIPK-dependent cell death. Altogether, these data characterize constitutive IFN signaling as a regulator of RIPK-dependent inflammation and establish cap-dependent translation as a crucial checkpoint in the regulation of cytokine production."	1
"32640239"	"Regulatory T Cells Play a Role in a Subset of Idiopathic Preterm Labor/Birth and Adverse Neonatal Outcomes.Regulatory T cells (Tregs) have been exhaustively investigated during early pregnancy; however, their role later in gestation is poorly understood. Herein, we report that functional Tregs are reduced at the maternal-fetal interface in a subset of women with idiopathic preterm labor/birth, which is accompanied by a concomitant increase in Tc17 cells. In mice, depletion of functional Tregs during late gestation induces preterm birth and adverse neonatal outcomes, which are rescued by the adoptive transfer of such cells. Treg depletion does not alter obstetrical parameters in the mother, yet it increases susceptibility to endotoxin-induced preterm birth. The mechanisms whereby depletion of Tregs induces adverse perinatal outcomes involve tissue-specific immune responses and mild systemic maternal inflammation, together with dysregulation of developmental and cellular processes in the placenta, in the absence of intra-amniotic inflammation. These findings provide mechanistic evidence supporting a role for Tregs in the pathophysiology of idiopathic preterm labor/birth and adverse neonatal outcomes."	0
"32375050"	"LGR4, Not LGR5, Enhances hPSC Hematopoiesis by Facilitating Mesoderm Induction via TGF-Beta Signaling Activation.Attempts to generate functional blood cells from human pluripotent stem cells (hPSCs) remain largely unsuccessful, mainly due to the lack of understanding of the regulatory network of human hematopoiesis. In this study, we identified leucine-rich-repeat-containing G-protein-coupled receptor 4 (LGR4) as an essential regulator of early hematopoietic differentiation of hPSCs. The deletion of LGR4 severely impairs mesoderm development, thereby limiting hematopoietic differentiation both in vitro and in vivo. In contrast, LGR5 is dispensable for hPSC hematopoiesis. The four R-spondin proteins show differential activities and dependencies on LGR4 in hematopoietic differentiation. The deletion of LGR4 almost entirely abolishes the enhancement induced by R-spondin1 and R-spondin3, but not R-spondin2. In addition, ZNRF3 is required for the response of R-spondin1-R-spondin3. At the mechanistic level, LGR4 regulates transforming growth factor beta (TGF-beta) signaling to control hematopoietic differentiation. Together, our results reveal vital roles of LGR4 in hematopoietic development and uncover distinct functions and underlying mechanisms for R-spondins."	1
