"pmid"	"text"	"hit"
"32386539"	"Life in the (Pluripotent) Fast Lane: Cdk1 Preserves the Epigenome to Maintain Pluripotency.Michowski and colleagues (2020) engineered analog-sensitive Cdk1 knockin mice to identify Cdk1 targets in embryonic stem cells, which led them to discover a novel function for Cdk1 in shaping the epigenetic landscape by direct regulation of epigenetic modulators."	0
"30876804"	"Chaperone Function of Hgh1 in the Biogenesis of Eukaryotic Elongation Factor 2.Eukaryotic elongation factor 2 (eEF2) is an abundant and essential component of the translation machinery. The biogenesis of this 93 kDa multi-domain protein is assisted by the chaperonin TRiC/CCT. Here, we show in yeast cells that the highly conserved protein Hgh1 (FAM203 in humans) is a chaperone that cooperates with TRiC in eEF2 folding. In the absence of Hgh1, a substantial fraction of newly synthesized eEF2 is degraded or aggregates. We solved the crystal structure of Hgh1 and analyzed the interaction of wild-type and mutant Hgh1 with eEF2. These experiments revealed that Hgh1 is an armadillo repeat protein that binds to the dynamic central domain III of eEF2 via a bipartite interface. Hgh1 binding recruits TRiC to the C-terminal eEF2 module and prevents unproductive interactions of domain III, allowing efficient folding of the N-terminal GTPase module. eEF2 folding is completed upon dissociation of TRiC and Hgh1."	0
"31023583"	"ER and Nutrient Stress Promote Assembly of Respiratory Chain Supercomplexes through the PERK-eIF2α Axis.Endoplasmic reticulum (ER) stress and unfolded protein response are energetically challenging under nutrient stress conditions. However, the regulatory mechanisms that control the energetic demand under nutrient and ER stress are largely unknown. Here we show that ER stress and glucose deprivation stimulate mitochondrial bioenergetics and formation of respiratory supercomplexes (SCs) through protein kinase R-like ER kinase (PERK). Genetic ablation or pharmacological inhibition of PERK suppresses nutrient and ER stress-mediated increases in SC levels and reduces oxidative phosphorylation-dependent ATP production. Conversely, PERK activation augments respiratory SCs. The PERK-eIF2α-ATF4 axis increases supercomplex assembly factor 1 (SCAF1 or COX7A2L), promoting SCs and enhanced mitochondrial respiration. PERK activation is sufficient to rescue bioenergetic defects caused by complex I missense mutations derived from mitochondrial disease patients. These studies have identified an energetic communication between ER and mitochondria, with implications in cell survival and diseases associated with mitochondrial failures."	1
"32540969"	"Effects of intron conversion in the human <i>CYP11B2</i> gene on its transcription and blood pressure regulation in transgenic mice.The human cytochrome P450 family 11 subfamily B member 2 (<i>hCYP11B2</i>) gene encodes aldosterone synthase, the rate-limiting enzyme in the biosynthesis of aldosterone. In some humans, <i>hCYP11B2</i> undergoes a unique intron conversion whose function is largely unclear. The intron conversion is formed by a replacement of the segment of DNA within intron 2 of <i>hCYP11B2</i> with the corresponding region of the <i>hCYP11B1</i> gene. We show here that the intron conversion is located in an open chromatin form and binds more strongly to the transcriptional regulators histone acetyltransferase P300 (p300), NFκB, and CCAAT enhancer-binding protein α (CEBPα). Reporter constructs containing the intron conversion had increased promoter activity on transient transfection in H295R cells compared with WT intron 2. We generated humanized transgenic (TG) mice containing all the introns, exons, and 5'- and 3'-flanking regions of the <i>hCYP11B2</i> gene containing either the intron conversion or WT intron 2. We found that TG mice containing the intron conversion have (<i>a</i>) increased plasma aldosterone levels, (<i>b</i>) increased <i>hCYP11B2</i> mRNA and protein levels, and (<i>c</i>) increased blood pressure compared with TG mice containing WT intron 2. Results of a ChIP assay showed that chromatin obtained from the adrenals of TG mice containing the intron conversion binds more strongly to p300, NFκB, and CEBPα than to WT intron 2. These results uncover a functional role of intron conversion in <i>hCYP11B2</i> and suggest a new paradigm in blood pressure regulation."	0
"32668240"	"Systematic Characterization of Recurrent Genomic Alterations in Cyclin-Dependent Kinases Reveals Potential Therapeutic Strategies for Cancer Treatment.Recurrent copy-number alterations, mutations, and transcript fusions of the genes encoding CDKs/cyclins are characterized in >10,000 tumors. Genomic alterations of CDKs/cyclins are dominantly driven by copy number aberrations. In contrast to cell-cycle-related CDKs/cyclins, which are globally amplified, transcriptional CDKs/cyclins recurrently lose copy numbers across cancers. Although mutations and transcript fusions are relatively rare events, CDK12 exhibits recurrent mutations in multiple cancers. Among the transcriptional CDKs, CDK7 and CDK12 show the most significant copy number loss and mutation, respectively. Their genomic alterations are correlated with increased sensitivities to DNA-damaging drugs. Inhibition of CDK7 preferentially represses the expression of genes in the DNA-damage-repair pathways and impairs the activity of homologous recombination. Low-dose CDK7 inhibitor treatment sensitizes cancer cells to PARP inhibitor-induced DNA damage and cell death. Our analysis provides genomic information for identification and prioritization of drug targets for CDKs and reveals rationales for treatment strategies."	0
"31809742"	"Watch Out for Those Terrible Twos! Dinucleotide Accumulation Dysregulates Mitochondrial Transcription.In this issue of Molecular Cell, Nicholls et al. (2019) show that the oligoribonuclease REXO2 degrades mitochondrial RNA dinucleotides to prevent RNA-primed transcription at non-canonical sites in the mitochondrial genome, shedding new light on the importance of complete RNA degradation for transcriptional integrity."	0
"32499401"	"Competition between maturation and degradation drives human snRNA 3' end quality control.Polymerases and exonucleases act on 3' ends of nascent RNAs to promote their maturation or degradation but how the balance between these activities is controlled to dictate the fates of cellular RNAs remains poorly understood. Here, we identify a central role for the human DEDD deadenylase TOE1 in distinguishing the fates of small nuclear (sn)RNAs of the spliceosome from unstable genome-encoded snRNA variants. We found that TOE1 promotes maturation of all regular RNA polymerase II transcribed snRNAs of the major and minor spliceosomes by removing posttranscriptional oligo(A) tails, trimming 3' ends, and preventing nuclear exosome targeting. In contrast, TOE1 promotes little to no maturation of tested U1 variant snRNAs, which are instead targeted by the nuclear exosome. These observations suggest that TOE1 is positioned at the center of a 3' end quality control pathway that selectively promotes maturation and stability of regular snRNAs while leaving snRNA variants unprocessed and exposed to degradation in what could be a widespread mechanism of RNA quality control given the large number of noncoding RNAs processed by DEDD deadenylases."	0
"32209472"	"Lymph Node Stromal Cells Generate Antigen-Specific Regulatory T Cells and Control Autoreactive T and B Cell Responses.Within lymph nodes (LNs), T follicular helper (T<sub>FH</sub>) cells help B cells to produce antibodies, which can either be protective or autoreactive. Here, we demonstrate that murine LN stromal cells (LNSCs) suppress the formation of autoreactive T<sub>FH</sub> cells in an antigen-specific manner, thereby significantly reducing germinal center B cell responses directed against the same self-antigen. Mechanistically, LNSCs express and present self-antigens in major histocompatibility complex (MHC) class II, leading to the conversion of naive CD4<sup>+</sup> T cells into T regulatory (T<sub>REG</sub>) cells in an interleukin-2 (IL-2)-dependent manner. Upon blockade of T<sub>REG</sub> cells, using neutralizing IL-2 antibodies, autoreactive T<sub>FH</sub> cells are allowed to develop. We conclude that the continuous presentation of self-antigens by LNSCs is critical to generate antigen-specific T<sub>REG</sub> cells, thereby repressing the formation of T<sub>FH</sub> cells and germinal center B cell responses. Our findings uncover the ability of LNSCs to suppress the early activation of autoreactive immune cells and maintain peripheral tolerance."	0
"32846133"	"Local Translation in Perisynaptic Astrocytic Processes Is Specific and Changes after Fear Conditioning.Local translation is a conserved mechanism conferring cells the ability to quickly respond to local stimuli. In the brain, it has been recently reported in astrocytes, whose fine processes contact blood vessels and synapses. Yet the specificity and regulation of astrocyte local translation remain unknown. We study hippocampal perisynaptic astrocytic processes (PAPs) and show that they contain the machinery for translation. Using a refined immunoprecipitation technique, we characterize the entire pool of ribosome-bound mRNAs in PAPs and compare it with the one expressed in the whole astrocyte. We find that a specific pool of mRNAs is highly polarized at the synaptic interface. These transcripts encode an unexpected molecular repertoire, composed of proteins involved in iron homeostasis, translation, cell cycle, and cytoskeleton. Remarkably, we observe alterations in global RNA distribution and ribosome-bound status of some PAP-enriched transcripts after fear conditioning, indicating the role of astrocytic local translation in memory and learning."	0
"32294430"	"Cdk4 and Cdk6 Couple the Cell-Cycle Machinery to Cell Growth via mTORC1.Cell growth is coupled to cell-cycle progression in mitotically proliferating mammalian cells, but the underlying molecular mechanisms are not well understood. CyclinD-Cdk4/6 is known to phosphorylate RB to promote S-phase entry, but recent work suggests they have additional functions. We show here that CyclinD-Cdk4/6 activates mTORC1 by binding and phosphorylating TSC2 on Ser1217 and Ser1452. Pharmacological inhibition of Cdk4/6 leads to a rapid, TSC2-dependent reduction of mTORC1 activity in multiple human and mouse cell lines, including breast cancer cells. By simultaneously driving mTORC1 and E2F, CyclinD-Cdk4/6 couples cell growth to cell-cycle progression. Consistent with this, we see that mTORC1 activity is cell cycle dependent in proliferating neural stem cells of the adult rodent brain. We find that Cdk4/6 inhibition reduces cell proliferation partly via TSC2 and mTORC1. This is of clinical relevance, because Cdk4/6 inhibitors are used for breast cancer therapy."	1
"32905768"	"The Negative Cross-Talk between SAG/RBX2/ROC2 and APC/C E3 Ligases in Regulation of Cell Cycle Progression and Drug Resistance.Anaphase-promoting complex/cyclosome (APC/C) is a well-characterized E3 ligase that couples with UBE2C and UBE2S E2s for substrate ubiquitylation by the K11 linkage. Our recent data show that SAG/RBX2/ROC2, a RING component of Cullin-RING E3 ligase, also complexes with these E2s for K11-linked substrate polyubiquitylation. Whether these two E3s cross-talk with each other was previously unknown. Here, we report that SAG competes with APC2 for UBE2C/UBE2S binding to act as a potential endogenous inhibitor of APC/C, thereby regulating the G2-to-M progression. As such, SAG knockdown triggers premature activation of APC/C, leading to mitotic slippage and resistance to anti-microtubule drugs. On the other hand, SAG itself is a substrate of APC/C<sup>CDH1</sup> for targeted degradation at the G1 phase. The degradation-resistant mutant of SAG-R98A/L101A accelerates the G1-to-S progression. Our study reveals that the negative cross-talk between SAG and APC/C is likely a mechanism to ensure the fidelity of cell cycle progression."	1
"32690610"	"Highly conserved extracellular residues mediate interactions between pore-forming and regulatory subunits of the yeast Ca<sup>2+</sup> channel related to the animal VGCC/NALCN family.Yeasts and fungi generate Ca<sup>2+</sup> signals in response to environmental stresses through Ca<sup>2+</sup> channels essentially composed of Cch1 and Mid1. Cch1 is homologous to the pore-forming α<sub>1</sub> subunit of animal voltage-gated Ca<sup>2+</sup> channels (VGCCs) and sodium leak channels nonselective (NALCNs), whereas Mid1 is a membrane-associated protein similar to the regulatory α<sub>2</sub>/δ subunit of VGCCs and the regulatory subunit of NALCNs. Although the physiological roles of Cch1/Mid1 channels are known, their molecular regulation remains elusive, including subunit interactions regulating channel functionality. Herein, we identify amino acid residues involved in interactions between the pore-forming Cch1 subunit and the essential regulatory Mid1 subunit of <i>Saccharomyces cerevisiae</i><i>In vitro</i> mutagenesis followed by functional assays and co-immunoprecipitation experiments reveal that three residues present in a specific extracellular loop in the repeat III region of Cch1 are required for interaction with Mid1, and that one essential Mid1 residue is required for interaction with Cch1. Importantly, these residues are necessary for Ca<sup>2+</sup> channel activity and are highly conserved in fungal and animal counterparts. We discuss that this unique subunit interaction-based regulatory mechanism for Cch1 differs from that of VGCCs/NALCNs."	0
"31759822"	"TFIIIC Binding to Alu Elements Controls Gene Expression via Chromatin Looping and Histone Acetylation.How repetitive elements, epigenetic modifications, and architectural proteins interact ensuring proper genome expression remains poorly understood. Here, we report regulatory mechanisms unveiling a central role of Alu elements (AEs) and RNA polymerase III transcription factor C (TFIIIC) in structurally and functionally modulating the genome via chromatin looping and histone acetylation. Upon serum deprivation, a subset of AEs pre-marked by the activity-dependent neuroprotector homeobox Protein (ADNP) and located near cell-cycle genes recruits TFIIIC, which alters their chromatin accessibility by direct acetylation of histone H3 lysine-18 (H3K18). This facilitates the contacts of AEs with distant CTCF sites near promoter of other cell-cycle genes, which also become hyperacetylated at H3K18. These changes ensure basal transcription of cell-cycle genes and are critical for their re-activation upon serum re-exposure. Our study reveals how direct manipulation of the epigenetic state of AEs by a general transcription factor regulates 3D genome folding and expression."	0
"32641492"	"Hepatitis C virus NS3-4A protease regulates the lipid environment for RNA replication by cleaving host enzyme 24-dehydrocholesterol reductase.Many RNA viruses create specialized membranes for genome replication by manipulating host lipid metabolism and trafficking, but in most cases, we do not know the molecular mechanisms responsible or how specific lipids may impact the associated membrane and viral process. For example, hepatitis C virus (HCV) causes a specific, large-fold increase in the steady-state abundance of intracellular desmosterol, an immediate precursor of cholesterol, resulting in increased fluidity of the membrane where HCV RNA replication occurs. Here, we establish the mechanism responsible for HCV's effect on intracellular desmosterol, whereby the HCV NS3-4A protease controls activity of 24-dehydrocholesterol reductase (DHCR24), the enzyme that catalyzes conversion of desmosterol to cholesterol. Our cumulative evidence for the proposed mechanism includes immunofluorescence microscopy experiments showing co-occurrence of DHCR24 and HCV NS3-4A protease; formation of an additional, faster-migrating DHCR24 species (DHCR24*) in cells harboring a HCV subgenomic replicon RNA or ectopically expressing NS3-4A; and biochemical evidence that NS3-4A cleaves DHCR24 to produce DHCR24* <i>in vitro</i> and <i>in vivo</i> We further demonstrate that NS3-4A cleaves DHCR24 between residues Cys<sup>91</sup> and Thr<sup>92</sup> and show that this reduces the intracellular conversion of desmosterol to cholesterol. Together, these studies demonstrate that NS3-4A directly cleaves DHCR24 and that this results in the enrichment of desmosterol in the membranes where NS3-4A and DHCR24 co-occur. Overall, this suggests a model in which HCV directly regulates the lipid environment for RNA replication through direct effects on the host lipid metabolism."	0
"32697996"	"The lncRNA Growth Arrest Specific 5 Regulates Cell Survival via Distinct Structural Modules with Independent Functions.There is increasing evidence that the architecture of long non-coding RNAs (lncRNAs)-just like that of proteins-is hierarchically organized into independently folding sub-modules with distinct functions. Studies characterizing the cellular activities of such modules, however, are rare. The lncRNA growth arrest specific 5 (GAS5) is a key regulator of cell survival in response to stress and nutrient availability. We use SHAPE-MaP to probe the structure of GAS5 and identify three separate structural modules that act independently in leukemic T cells. The 5' terminal module with low secondary structure content affects basal survival and slows the cell cycle, whereas the highly structured core module mediates the effects of mammalian target of rapamycin (mTOR) inhibition on cell growth. These results highlight the central role of GAS5 in regulating cell survival and reveal how a single lncRNA transcript utilizes a modular structure-function relationship to respond to a variety of cellular stresses under various cellular conditions."	0
"32937124"	"The Natural Compound Notopterol Binds and Targets JAK2/3 to Ameliorate Inflammation and Arthritis.The traditional Chinese medicinal herb Notopterygium incisum Ting ex H.T. Chang has anti-rheumatism activity, and a mass spectrometry assay of patients' serum after administration of the herb revealed that notopterol is the most abundant component enriched. However, the functions of notopterol and its molecular target in rheumatoid arthritis (RA) treatment remain unknown. Here, we show in different RA mouse strains that both oral and intraperitoneal administration of notopterol result in significant therapeutic effects. Mechanistically, notopterol directly binds Janus kinase (JAK)2 and JAK3 kinase domains to inhibit JAK/signal transducers and activators of transcription (JAK-STAT) activation, leading to reduced production of inflammatory cytokines and chemokines. Critically, combination therapy using both notopterol and tumor necrosis factor (TNF) blocker results in enhanced therapeutic effects compared to using TNF blocker alone. We demonstrate that notopterol ameliorates RA pathology by targeting JAK-STAT signaling, raising the possibility that notopterol could be effective in treating other diseases characterized by aberrant JAK-STAT signaling pathway."	1
"32139423"	"The adrenergic-induced ERK3 pathway drives lipolysis and suppresses energy dissipation.Obesity-induced diabetes affects >400 million people worldwide. Uncontrolled lipolysis (free fatty acid release from adipocytes) can contribute to diabetes and obesity. To identify future therapeutic avenues targeting this pathway, we performed a high-throughput screen and identified the extracellular-regulated kinase 3 (ERK3) as a hit. We demonstrated that β-adrenergic stimulation stabilizes ERK3, leading to the formation of a complex with the cofactor MAP kinase-activated protein kinase 5 (MK5), thereby driving lipolysis. Mechanistically, we identified a downstream target of the ERK3/MK5 pathway, the transcription factor FOXO1, which promotes the expression of the major lipolytic enzyme ATGL. Finally, we provide evidence that targeted deletion of ERK3 in mouse adipocytes inhibits lipolysis, but elevates energy dissipation, promoting lean phenotype and ameliorating diabetes. Thus, ERK3/MK5 represents a previously unrecognized signaling axis in adipose tissue and an attractive target for future therapies aiming to combat obesity-induced diabetes."	1
"32592682"	"An Insulin-Sensitive Circular RNA that Regulates Lifespan in Drosophila.Circular RNAs (circRNAs) are abundant and accumulate with age in neurons of diverse species. However, only few circRNAs have been functionally characterized, and their role during aging has not been addressed. Here, we use transcriptome profiling during aging and find that accumulation of circRNAs is slowed down in long-lived insulin mutant flies. Next, we characterize the in vivo function of a circRNA generated by the sulfateless gene (circSfl), which is consistently upregulated, particularly in the brain and muscle, of diverse long-lived insulin mutants. Strikingly, lifespan extension of insulin mutants is dependent on circSfl, and overexpression of circSfl alone is sufficient to extend the lifespan. Moreover, circSfl is translated into a protein that shares the N terminus and potentially some functions with the full-length Sfl protein encoded by the host gene. Our study demonstrates that insulin signaling affects global circRNA accumulation and reveals an important role of circSfl during aging in vivo."	0
"31585693"	"A Diversity of Selective Autophagy Receptors Determines the Specificity of the Autophagy Pathway.The clearance of surplus, broken, or dangerous components is key for maintaining cellular homeostasis. The failure to remove protein aggregates, damaged organelles, or intracellular pathogens leads to diseases, including neurodegeneration, cancer, and infectious diseases. Autophagy is the evolutionarily conserved pathway that sequesters cytoplasmic components in specialized vesicles, autophagosomes, which transport the cargo to the degradative compartments (vacuoles or lysosomes). Research during the past few decades has elucidated how autophagosomes engulf their substrates selectively. This type of autophagy involves a growing number of selective autophagy receptors (SARs) (e.g., Atg19 in yeasts, p62/SQSTM1 in mammals), which bind to the cargo and simultaneously engage components of the core autophagic machinery via direct interaction with the ubiquitin-like proteins (UBLs) of the Atg8/LC3/GABARAP family and adaptors, Atg11 (in yeasts) or FIP200 (in mammals). In this Review, we critically discuss the biology of the SARs with special emphasis on their interactions with UBLs."	0
"32209477"	"Shifts in Ribosome Engagement Impact Key Gene Sets in Neurodevelopment and Ubiquitination in Rett Syndrome.Regulation of translation during human development is poorly understood, and its dysregulation is associated with Rett syndrome (RTT). To discover shifts in mRNA ribosomal engagement (RE) during human neurodevelopment, we use parallel translating ribosome affinity purification sequencing (TRAP-seq) and RNA sequencing (RNA-seq) on control and RTT human induced pluripotent stem cells, neural progenitor cells, and cortical neurons. We find that 30% of transcribed genes are translationally regulated, including key gene sets (neurodevelopment, transcription and translation factors, and glycolysis). Approximately 35% of abundant intergenic long noncoding RNAs (lncRNAs) are ribosome engaged. Neurons translate mRNAs more efficiently and have longer 3' UTRs, and RE correlates with elements for RNA-binding proteins. RTT neurons have reduced global translation and compromised mTOR signaling, and >2,100 genes are translationally dysregulated. NEDD4L E3-ubiquitin ligase is translationally impaired, ubiquitinated protein levels are reduced, and protein targets accumulate in RTT neurons. Overall, the dynamic translatome in neurodevelopment is disturbed in RTT and provides insight into altered ubiquitination that may have therapeutic implications."	0
"32521264"	"PRMT1-p53 Pathway Controls Epicardial EMT and Invasion.Epicardial cells are cardiac progenitors that give rise to the majority of cardiac fibroblasts, coronary smooth muscle cells, and pericytes during development. An integral phase of epicardial fate transition is epithelial-to-mesenchymal transition (EMT) that confers motility. We uncover an essential role for the protein arginine methyltransferase 1 (PRMT1) in epicardial invasion and differentiation. Using scRNA-seq, we show that epicardial-specific deletion of Prmt1 reduced matrix and ribosomal gene expression in epicardial-derived cell lineages. PRMT1 regulates splicing of Mdm4, which is a key controller of p53 stability. Loss of PRMT1 leads to accumulation of p53 that enhances Slug degradation and blocks EMT. During heart development, the PRMT1-p53 pathway is required for epicardial invasion and formation of epicardial-derived lineages: cardiac fibroblasts, coronary smooth muscle cells, and pericytes. Consequently, this pathway modulates ventricular morphogenesis and coronary vessel formation. Altogether, our study reveals molecular mechanisms involving the PRMT1-p53 pathway and establish its roles in heart development."	1
"30581142"	"Drp1-Zip1 Interaction Regulates Mitochondrial Quality Surveillance System.Mitophagy, a mitochondrial quality control process for eliminating dysfunctional mitochondria, can be induced by a response of dynamin-related protein 1 (Drp1) to a reduction in mitochondrial membrane potential (MMP) and mitochondrial division. However, the coordination between MMP and mitochondrial division for selecting the damaged portion of the mitochondrial network is less understood. Here, we found that MMP is reduced focally at a fission site by the Drp1 recruitment, which is initiated by the interaction of Drp1 with mitochondrial zinc transporter Zip1 and Zn<sup>2+</sup> entry through the Zip1-MCU complex. After division, healthy mitochondria restore MMP levels and participate in the fusion-fission cycle again, but mitochondria that fail to restore MMP undergo mitophagy. Thus, interfering with the interaction between Drp1 and Zip1 blocks the reduction of MMP and the subsequent mitophagic selection of damaged mitochondria. These results suggest that Drp1-dependent fission provides selective pressure for eliminating ""bad sectors"" in the mitochondrial network, serving as a mitochondrial quality surveillance system."	1
"32367047"	"Myeloid PTEN promotes chemotherapy-induced NLRP3-inflammasome activation and antitumour immunity.PTEN is a dual-specificity phosphatase that is frequently mutated in human cancer, and its deficiency in cancer has been associated with therapy resistance and poor survival. Although the intrinsic tumour-suppressor function of PTEN has been well established, evidence of its role in the tumour immune microenvironment is lacking. Here, we show that chemotherapy-induced antitumour immune responses and tumour suppression rely on myeloid-cell PTEN, which is essential for chemotherapy-induced activation of the NLRP3 inflammasome and antitumour immunity. PTEN directly interacts with and dephosphorylates NLRP3 to enable NLRP3-ASC interaction, inflammasome assembly and activation. Importantly, supplementation of IL-1β restores chemotherapy sensitivity in mouse myeloid cells with a PTEN deficiency. Clinically, chemotherapy-induced IL-1β production and antitumour immunity in patients with cancer is correlated with PTEN expression in myeloid cells, but not tumour cells. Our results demonstrate that myeloid PTEN can determine chemotherapy responsiveness by promoting NLRP3-dependent antitumour immunity and suggest that myeloid PTEN might be a potential biomarker to predict chemotherapy responses."	1
"31901446"	"Su(var)2-10 and the SUMO Pathway Link piRNA-Guided Target Recognition to Chromatin Silencing.Regulation of transcription is the main mechanism responsible for precise control of gene expression. Whereas the majority of transcriptional regulation is mediated by DNA-binding transcription factors that bind to regulatory gene regions, an elegant alternative strategy employs small RNA guides, Piwi-interacting RNAs (piRNAs) to identify targets of transcriptional repression. Here, we show that in Drosophila the small ubiquitin-like protein SUMO and the SUMO E3 ligase Su(var)2-10 are required for piRNA-guided deposition of repressive chromatin marks and transcriptional silencing of piRNA targets. Su(var)2-10 links the piRNA-guided target recognition complex to the silencing effector by binding the piRNA/Piwi complex and inducing SUMO-dependent recruitment of the SetDB1/Wde histone methyltransferase effector. We propose that in Drosophila, the nuclear piRNA pathway has co-opted a conserved mechanism of SUMO-dependent recruitment of the SetDB1/Wde chromatin modifier to confer repression of genomic parasites."	1
"31968247"	"Constitutive Interferon Attenuates RIPK1/3-Mediated Cytokine Translation.Receptor-interacting protein kinase 1 (RIPK1) and 3 (RIPK3) are well known for their capacity to drive necroptosis via mixed-lineage kinase-like domain (MLKL). Recently, RIPK1/3 kinase activity has been shown to drive inflammation via activation of MAPK signaling. However, the regulatory mechanisms underlying this kinase-dependent cytokine production remain poorly understood. In the present study, we establish that the kinase activity of RIPK1/3 regulates cytokine translation in mouse and human macrophages. Furthermore, we show that this inflammatory response is downregulated by type I interferon (IFN) signaling, independent of type I IFN-promoted cell death. Specifically, low-level constitutive IFN signaling attenuates RIPK-driven activation of cap-dependent translation initiation pathway components AKT, mTORC1, 4E-BP and eIF4E, while promoting RIPK-dependent cell death. Altogether, these data characterize constitutive IFN signaling as a regulator of RIPK-dependent inflammation and establish cap-dependent translation as a crucial checkpoint in the regulation of cytokine production."	1
"32460019"	"Regulation of Expression of Autophagy Genes by Atg8a-Interacting Partners Sequoia, YL-1, and Sir2 in Drosophila.Autophagy is the degradation of cytoplasmic material through the lysosomal pathway. One of the most studied autophagy-related proteins is LC3. Despite growing evidence that LC3 is enriched in the nucleus, its nuclear role is poorly understood. Here, we show that Drosophila Atg8a protein, homologous to mammalian LC3, interacts with the transcription factor Sequoia in a LIR motif-dependent manner. We show that Sequoia depletion induces autophagy in nutrient-rich conditions through the enhanced expression of autophagy genes. We show that Atg8a interacts with YL-1, a component of a nuclear acetyltransferase complex, and that it is acetylated in nutrient-rich conditions. We also show that Atg8a interacts with the deacetylase Sir2, which deacetylates Atg8a during starvation to activate autophagy. Our results suggest a mechanism of regulation of the expression of autophagy genes by Atg8a, which is linked to its acetylation status and its interaction with Sequoia, YL-1, and Sir2."	1
"32877667"	"CD49a Regulates Cutaneous Resident Memory CD8<sup>+</sup> T Cell Persistence and Response.CD8<sup>+</sup> tissue-resident memory T cells (T<sub>RM</sub>) persist at sites of previous infection, where they provide rapid local protection against pathogen challenge. CD8<sup>+</sup> T<sub>RM</sub> expressing the α1 chain (CD49a) of integrin VLA-1 have been identified within sites of resolved skin infection and in vitiligo lesions. We demonstrate that CD49a is expressed early following T cell activation in vivo, and TGF-β and IL-12 induce CD49a expression by CD8<sup>+</sup> T cells in vitro. Despite this rapid expression, CD49a is not required for the generation of a primary CD8<sup>+</sup> T cell response to cutaneous herpes simplex virus (HSV) infection, migration of CD8<sup>+</sup> T cells across the epidermal basement membrane, or positioning of T<sub>RM</sub> within basal epidermis. Rather, CD49a supports CD8<sup>+</sup> T<sub>RM</sub> persistence within skin, regulates epidermal CD8<sup>+</sup> T<sub>RM</sub> dendritic extensions, and increases the frequency of IFN-γ<sup>+</sup> CD8<sup>+</sup> T<sub>RM</sub> following local antigen challenge. Our results suggest that CD49a promotes optimal cutaneous CD8<sup>+</sup> T<sub>RM</sub>-mediated immunity."	1
"32268100"	"NKT Cells Join the Two Step for Inflammasome-Independent IL-1β Release.The cytokine interleukin-1β (IL-1β) is critical for antimicrobial defenses; the inflammasome pathway typically controls IL-1β release, but pathogens often evade this pathway. In this issue, Donado et al. (2020) describe an alternative, two-cell model, to instruct inflammasome-independent IL-1β release."	0
"32101754"	"Sensing Actin Dynamics through Adherens Junctions.We study punctate adherens junctions (pAJs) to determine how short-lived cadherin clusters and relatively stable actin bundles interact despite differences in dynamics. We show that pAJ-linked bundles consist of two distinct regions-the bundle stalk (AJ-BS) and a tip (AJ-BT) positioned between cadherin clusters and the stalk. The tip differs from the stalk in a number of ways: it is devoid of the actin-bundling protein calponin, and exhibits a much faster F-actin turnover rate. While F-actin in the stalk displays centripetal movement, the F-actin in the tip is immobile. The F-actin turnover in both the tip and stalk is dependent on cadherin cluster stability, which in turn is regulated by F-actin. The close bidirectional coupling between the stability of cadherin and associated F-actin shows how pAJs, and perhaps other AJs, allow cells to sense and coordinate the dynamics of the actin cytoskeleton in neighboring cells-a mechanism we term ""dynasensing."""	0
"32375040"	"Fine Chromatin-Driven Mechanism of Transcription Interference by Antisense Noncoding Transcription.Eukaryotic genomes are almost entirely transcribed by RNA polymerase II. Consequently, the transcription of long noncoding RNAs often overlaps with coding gene promoters, triggering potential gene repression through a poorly characterized mechanism of transcription interference. Here, we propose a comprehensive model of chromatin-based transcription interference in Saccharomyces cerevisiae (S. cerevisiae). By using a noncoding transcription-inducible strain, we analyze the relationship between antisense elongation and coding sense repression, nucleosome occupancy, and transcription-associated histone modifications using near-base pair resolution techniques. We show that antisense noncoding transcription leads to the deacetylation of a subpopulation of -1/+1 nucleosomes associated with increased H3K36me3. Reduced acetylation results in the decreased binding of the RSC chromatin remodeler at -1/+1 nucleosomes and subsequent sliding into the nucleosome-depleted region hindering pre-initiation complex association. Finally, we extend our model by showing that natural antisense noncoding transcription significantly represses ∼20% of S. cerevisiae genes through this chromatin-based transcription interference mechanism."	0
"32703900"	"Regulation of eukaryotic translation initiation factor 6 dynamics through multisite phosphorylation by GSK3.Eukaryotic translation initiation factor 6 (eIF6) is essential for the synthesis of 60S ribosomal subunits and for regulating the association of 60S and 40S subunits. A mechanistic understanding of how eIF6 modulates translation in response to stress, specifically starvation-induced stress, is lacking. We here show a novel mode of eIF6 regulation by glycogen synthase kinase 3 (GSK3) that is predominantly active in response to serum starvation. Both GSK3α and GSK3β phosphorylate human eIF6. Multiple residues in the C terminus of eIF6 are phosphorylated by GSK3 in a sequential manner. In response to serum starvation, eIF6 accumulates in the cytoplasm, and this altered localization depends on phosphorylation by GSK3. Disruption of eIF6 phosphorylation exacerbates the translation inhibitory response to serum starvation and stalls cell growth. These results suggest that eIF6 regulation by GSK3 contributes to the attenuation of global protein synthesis that is critical for adaptation to starvation-induced stress."	1
