"pmid"	"text"	"hit"
"32433965"	"Unbiased Identification of trans Regulators of ADAR and A-to-I RNA Editing.Adenosine-to-inosine RNA editing is catalyzed by adenosine deaminase acting on RNA (ADAR) enzymes that deaminate adenosine to inosine. Although many RNA editing sites are known, few trans regulators have been identified. We perform BioID followed by mass spectrometry to identify trans regulators of ADAR1 and ADAR2 in HeLa and M17 neuroblastoma cells. We identify known and novel ADAR-interacting proteins. Using ENCODE data, we validate and characterize a subset of the novel interactors as global or site-specific RNA editing regulators. Our set of novel trans regulators includes all four members of the DZF-domain-containing family of proteins: ILF3, ILF2, STRBP, and ZFR. We show that these proteins interact with each ADAR and modulate RNA editing levels. We find ILF3 is a broadly influential negative regulator of editing. This work demonstrates the broad roles that RNA binding proteins play in regulating editing levels, and establishes DZF-domain-containing proteins as a group of highly influential RNA editing regulators."	1
"32294433"	"Diverse CD8 T Cell Responses to Viral Infection Revealed by the Collaborative Cross.Enhanced host protection against re-infection requires generation of memory T cells of sufficient quantity and functional quality. Unlike well-studied inbred mice, T cell responses of diverse size and quality are generated following infection of humans and outbred mice. Thus, additional models are needed that accurately reflect variation in immune outcomes in genetically diverse populations and to uncover underlying genetic causes. The Collaborative Cross (CC), a large recombinant inbred panel of mice, is an ideal model in this pursuit for the high degree of genetic variation present, because it allows for assessment of genetic factors underlying unique phenotypes. Here, we advance the utility of the CC as a tool to analyze the immune response to viral infection. We describe variability in resting immune cell composition and adaptive immune responses generated among CC strains following systemic virus infection and reveal quantitative trait loci responsible for generation of CD62L+ memory CD8 T cells."	0
"32115406"	"Critical roles of phosphoinositides and NF2 in Hippo pathway regulation.The Hippo pathway is a master regulator of tissue homeostasis and organ size. NF2 is a well-established tumor suppressor, and loss of NF2 severely compromises Hippo pathway activity. However, the precise mechanism of how NF2 mediates upstream signals to regulate the Hippo pathway is not clear. Here we report that, in mammalian cells, NF2's lipid-binding ability is critical for its function in activating the Hippo pathway in response to osmotic stress. Mechanistically, osmotic stress induces PI(4,5)P<sub>2</sub> plasma membrane enrichment by activating the PIP5K family, allowing for NF2 plasma membrane recruitment and subsequent downstream Hippo pathway activation. An NF2 mutant deficient in lipid binding is unable to activate the Hippo pathway in response to osmotic stress, as measured by LATS and YAP phosphorylation. Our findings identify the PIP5K family as novel regulators upstream of Hippo signaling, and uncover the importance of phosphoinositide dynamics, specifically PI(4,5)P<sub>2</sub>, in Hippo pathway regulation."	1
"32726623"	"Acetylation of UHRF1 Regulates Hemi-methylated DNA Binding and Maintenance of Genome-wide DNA Methylation.UHRF1 is a key regulator in DNA methylation maintenance. It binds histone H3K9me2/3 and hemi-methylated DNA and recruits DNMT1 to DNA replication forks during S phase. However, the regulatory mechanism of hemi-methylated DNA binding activity of UHRF1 remains unknown. In this study, we reveal that acetylation of UHRF1 is regulated by PCAF and HDAC1. We show that UHRF1 acetylation at K490 attenuates its binding affinity to hemi-methylated DNA. We analyze genome-wide DNA methylation and gene-expression patterns using stable cell lines and discover that cells where the endogenous UHRF1 is replaced with an acetyl-mimetic (UHRF1 K490Q) mutant show deficiencies in inherited DNA methylation and show different gene-expression patterns in genes related to cell survival. These results reveal that precise regulation of UHRF1 acetylation is required to maintain DNA methylation during cell division and control cell survival."	1
"32783938"	"Essential Roles of Cohesin STAG2 in Mouse Embryonic Development and Adult Tissue Homeostasis.Cohesin mediates sister chromatid cohesion and 3D genome folding. Two versions of the complex carrying STAG1 or STAG2 coexist in somatic vertebrate cells. STAG2 is commonly mutated in cancer, and germline mutations have been identified in cohesinopathy patients. To better understand the underlying pathogenic mechanisms, we report the consequences of Stag2 ablation in mice. STAG2 is largely dispensable in adults, and its tissue-wide inactivation does not lead to tumors but reduces fitness and affects both hematopoiesis and intestinal homeostasis. STAG2 is also dispensable for murine embryonic fibroblasts in vitro. In contrast, Stag2-null embryos die by mid-gestation and show global developmental delay and defective heart morphogenesis, most prominently in structures derived from secondary heart field progenitors. Both decreased proliferation and altered transcription of tissue-specific genes contribute to these defects. Our results provide compelling evidence on cell- and tissue-specific roles of different cohesin complexes and how their dysfunction contributes to disease."	0
"32579940"	"CD28 Regulates Metabolic Fitness for Long-Lived Plasma Cell Survival.Durable humoral immunity against epidemic infectious disease requires the survival of long-lived plasma cells (LLPCs). LLPC longevity is dependent on metabolic programs distinct from short-lived plasma cells (SLPCs); however, the mechanistic basis for this difference is unclear. We have previously shown that CD28, the prototypic T cell costimulatory receptor, is expressed on both LLPCs and SLPCs but is essential only for LLPC survival. Here we show that CD28 transduces pro-survival signaling specifically in LLPCs through differential SLP76 expression. CD28 signaling in LLPCs increased glucose uptake, mitochondrial mass/respiration, and reactive oxygen species (ROS) production. Unexpectedly, CD28-mediated regulation of mitochondrial respiration, NF-κB activation, and survival was ROS dependent. IRF4, a target of NF-κB, was upregulated by CD28 activation in LLPCs and decreased IRF4 levels correlated with decreased glucose uptake, mitochondrial mass, ROS, and CD28-mediated survival. Altogether, these data demonstrate that CD28 signaling induces a ROS-dependent metabolic program required for LLPC survival."	1
"32433963"	"Zinc Finger RNA-Binding Protein Zn72D Regulates ADAR-Mediated RNA Editing in Neurons.Adenosine-to-inosine RNA editing, catalyzed by adenosine deaminase acting on RNA (ADAR) enzymes, alters RNA sequences from those encoded by DNA. These editing events are dynamically regulated, but few trans regulators of ADARs are known in vivo. Here, we screen RNA-binding proteins for roles in editing regulation with knockdown experiments in the Drosophila brain. We identify zinc-finger protein at 72D (Zn72D) as a regulator of editing levels at a majority of editing sites in the brain. Zn72D both regulates ADAR protein levels and interacts with ADAR in an RNA-dependent fashion, and similar to ADAR, Zn72D is necessary to maintain proper neuromuscular junction architecture and fly mobility. Furthermore, Zn72D's regulatory role in RNA editing is conserved because the mammalian homolog of Zn72D, Zfr, regulates editing in mouse primary neurons. The broad and conserved regulation of ADAR editing by Zn72D in neurons sustains critically important editing events."	0
"32846118"	"Antagonistic Interaction between Auxin and SA Signaling Pathways Regulates Bacterial Infection through Lateral Root in Arabidopsis.Pathogen entry into host tissues is a critical and first step in infections. In plants, the lateral roots (LRs) are a potential entry and colonization site for pathogens. Here, using a GFP-labeled pathogenic bacterium Pseudomonas syringae pv. tomato strain DC3000 (Pto DC3000), we observe that virulent Pto DC3000 invades plants through emerged LRs in Arabidopsis. Pto DC3000 strongly induced LR formation, a process that was dependent on the AUXIN RESPONSE FACTOR7 (ARF7)/ARF19-LATERAL ORGAN BOUNDARIES-DOMAIN (LBD) regulatory module. We show that salicylic acid (SA) represses LR formation, and several mutants defective in SA signaling are also involved in Pto DC3000-induced LR development. Significantly, ARF7, a well-documented positive regulator of LR development, directly represses the transcription of PR1 and PR2 to promote LR development. This study indicates that ARF7-mediated auxin signaling antagonizes with SA signaling to control bacterial infection through the regulation of LR development."	1
"32381628"	"Transcriptional down-regulation of metabolic genes by Gdown1 ablation induces quiescent cell re-entry into the cell cycle.Liver regeneration and metabolism are highly interconnected. Here, we show that hepatocyte-specific ablation of RNA polymerase II (Pol II)-associated Gdown1 leads to down-regulation of highly expressed genes involved in plasma protein synthesis and metabolism, a concomitant cell cycle re-entry associated with induction of cell cycle-related genes (including <i>cyclin D1</i>), and up-regulation of <i>p21</i> through activation of p53 signaling. In the absence of p53, Gdown1-deficient hepatocytes show a severe dysregulation of cell cycle progression, with incomplete mitoses, and a premalignant-like transformation. Mechanistically, Gdown1 is associated with elongating Pol II on the highly expressed genes and its ablation leads to reduced Pol II recruitment to these genes, suggesting that Pol II redistribution may facilitate hepatocyte re-entry into the cell cycle. These results establish an important physiological function for a Pol II regulatory factor (Gdown1) in the maintenance of normal liver cell transcription through constraints on cell cycle re-entry of quiescent hepatocytes."	0
"32187535"	"Morphine and Naloxone Facilitate Neural Stem Cells Proliferation via a TET1-Dependent and Receptor-Independent Pathway.Normally, opioids function in a receptor-dependent manner. They bind to opioid receptors, activate or inhibit receptor activation, and subsequently modulate downstream signal transduction. However, the complex functions of opioids and the low expression of opioid receptors and their endogenous peptide agonists in neural stem cells (NSCs) suggest that some opioids may also modulate NSCs via a receptor-independent pathway. In the current study, two opioids, morphine and naloxone, are demonstrated to facilitate NSC proliferation via a receptor-independent and ten-eleven translocation methylcytosine dioxygenase 1 (TET1)-dependent pathway. Morphine and naloxone penetrate cell membrane, bind to TET1 protein via three key residues (1,880-1,882), and subsequently result in facilitated proliferation of NSCs. In addition, the two opioids also inhibit the DNA demethylation ability of TET1. In summary, the current results connect opioids and DNA demethylation directly at least in NSCs and extend our understanding on both opioids and NSCs."	1
"32640217"	"Extracellular Granzyme A Promotes Colorectal Cancer Development by Enhancing Gut Inflammation.If not properly regulated, the inflammatory immune response can promote carcinogenesis, as evident in colorectal cancer (CRC). Aiming to gain mechanistic insight into the link between inflammation and CRC, we perform transcriptomics analysis of human CRC, identifying a strong correlation between expression of the serine protease granzyme A (GzmA) and inflammation. In a dextran sodium sulfate and azoxymethane (DSS/AOM) mouse model, deficiency and pharmacological inhibition of extracellular GzmA both attenuate gut inflammation and prevent CRC development, including the initial steps of cell transformation and epithelial-to-mesenchymal transition. Mechanistically, extracellular GzmA induces NF-κB-dependent IL-6 production in macrophages, which in turn promotes STAT3 activation in cultured CRC cells. Accordingly, colon tissues from DSS/AOM-treated, GzmA-deficient animals present reduced levels of pSTAT3. By identifying GzmA as a proinflammatory protease that promotes CRC development, these findings provide information on mechanisms that link immune cell infiltration to cancer progression and present GzmA as a therapeutic target for CRC."	1
"32130894"	"Mitochondrial Pyruvate Carrier 1 Promotes Peripheral T Cell Homeostasis through Metabolic Regulation of Thymic Development.Metabolic pathways regulate T cell development and function, but many remain understudied. Recently, the mitochondrial pyruvate carrier (MPC) was identified as the transporter that mediates pyruvate entry into mitochondria, promoting pyruvate oxidation. Here we find that deleting Mpc1, an obligate MPC subunit, in the hematopoietic system results in a specific reduction in peripheral αβ T cell numbers. MPC1-deficient T cells have defective thymic development at the β-selection, intermediate single positive (ISP)-to-double-positive (DP), and positive selection steps. We find that early thymocytes deficient in MPC1 display alterations to multiple pathways involved in T cell development. This results in preferred escape of more activated T cells. Finally, mice with hematopoietic deletion of Mpc1 are more susceptible to experimental autoimmune encephalomyelitis. Altogether, our study demonstrates that pyruvate oxidation by T cell precursors is necessary for optimal αβ T cell development and that its deficiency results in reduced but activated peripheral T cell populations."	0
"32375032"	"MicroRNA-9 Fine-Tunes Dendritic Cell Function by Suppressing Negative Regulators in a Cell-Type-Specific Manner.Dendritic cells, cells of the innate immune system, are found in a steady state poised to respond to activating stimuli. Once stimulated, they rapidly undergo dynamic changes in gene expression to adopt an activated phenotype capable of stimulating immune responses. We find that the microRNA miR-9 is upregulated in both bone marrow-derived DCs and conventional DC1s but not in conventional DC2s following stimulation. miR-9 expression in BMDCs and conventional DC1s promotes enhanced DC activation and function, including the ability to stimulate T cell activation and control tumor growth. We find that miR-9 regulated the expression of several negative regulators of transcription, including the transcriptional repressor Polycomb group factor 6 (Pcgf6). These findings demonstrate that miR-9 facilitates the transition of DCs from steady state to mature state by regulating the expression of several negative regulators of DC function in a cell-type-specific manner."	1
"31901447"	"Lipid Droplet-Derived Monounsaturated Fatty Acids Traffic via PLIN5 to Allosterically Activate SIRT1.Lipid droplets (LDs) provide a reservoir for triacylglycerol storage and are a central hub for fatty acid trafficking and signaling in cells. Lipolysis promotes mitochondrial biogenesis and oxidative metabolism via a SIRT1/PGC-1α/PPARα-dependent pathway through an unknown mechanism. Herein, we identify that monounsaturated fatty acids (MUFAs) allosterically activate SIRT1 toward select peptide-substrates such as PGC-1α. MUFAs enhance PGC-1α/PPARα signaling and promote oxidative metabolism in cells and animal models in a SIRT1-dependent manner. Moreover, we characterize the LD protein perilipin 5 (PLIN5), which is known to enhance mitochondrial biogenesis and function, to be a fatty-acid-binding protein that preferentially binds LD-derived monounsaturated fatty acids and traffics them to the nucleus following cAMP/PKA-mediated lipolytic stimulation. Thus, these studies identify the first-known endogenous allosteric modulators of SIRT1 and characterize a LD-nuclear signaling axis that underlies the known metabolic benefits of MUFAs and PLIN5."	1
"32579913"	"Structure-Based Identification and Functional Characterization of a Lipocalin in the Malaria Parasite Plasmodium falciparum.Proteins of the lipocalin family are known to bind small hydrophobic ligands and are involved in various physiological processes ranging from lipid transport to oxidative stress responses. The genome of the malaria parasite Plasmodium falciparum contains a single protein PF3D7_0925900 with a lipocalin signature. Using crystallography and small-angle X-ray scattering, we show that the protein has a tetrameric structure of typical lipocalin monomers; hence we name it P. falciparum lipocalin (PfLCN). We show that PfLCN is expressed in the intraerythrocytic stages of the parasite and localizes to the parasitophorous and food vacuoles. Conditional knockdown of PfLCN impairs parasite development, which can be rescued by treatment with the radical scavenger Trolox or by temporal inhibition of hemoglobin digestion. This suggests a key function of PfLCN in counteracting oxidative stress-induced cell damage during multiplication of parasites within erythrocytes."	0
"32101700"	"Mouse Heterochromatin Adopts Digital Compaction States without Showing Hallmarks of HP1-Driven Liquid-Liquid Phase Separation.The formation of silenced and condensed heterochromatin foci involves enrichment of heterochromatin protein 1 (HP1). HP1 can bridge chromatin segments and form liquid droplets, but the biophysical principles underlying heterochromatin compartmentalization in the cell nucleus are elusive. Here, we assess mechanistically relevant features of pericentric heterochromatin compaction in mouse fibroblasts. We find that (1) HP1 has only a weak capacity to form liquid droplets in living cells; (2) the size, global accessibility, and compaction of heterochromatin foci are independent of HP1; (3) heterochromatin foci lack a separated liquid HP1 pool; and (4) heterochromatin compaction can toggle between two ""digital"" states depending on the presence of a strong transcriptional activator. These findings indicate that heterochromatin foci resemble collapsed polymer globules that are percolated with the same nucleoplasmic liquid as the surrounding euchromatin, which has implications for our understanding of chromatin compartmentalization and its functional consequences."	0
"32160551"	"NRBP1-Containing CRL2/CRL4A Regulates Amyloid β Production by Targeting BRI2 and BRI3 for Degradation.Alzheimer's disease (AD) is a progressive neurodegenerative disease caused by accumulations of Aβ peptides. Production and fibrillation of Aβ are downregulated by BRI2 and BRI3, which are physiological inhibitors of amyloid precursor protein (APP) processing and Aβ oligomerization. Here, we identify nuclear receptor binding protein 1 (NRBP1) as a substrate receptor of a Cullin-RING ubiquitin ligase (CRL) that targets BRI2 and BRI3 for degradation. Moreover, we demonstrate that (1) dimerized NRBP1 assembles into a functional Cul2- and Cul4A-containing heterodimeric CRL through its BC-box and an overlapping cryptic H-box, (2) both Cul2 and Cul4A contribute to NRBP1 CRL function, and (3) formation of the NRBP1 heterodimeric CRL is strongly enhanced by chaperone-like function of TSC22D3 and TSC22D4. NRBP1 knockdown in neuronal cells results in an increase in the abundance of BRI2 and BRI3 and significantly reduces Aβ production. Thus, disrupting interactions between NRBP1 and its substrates BRI2 and BRI3 may provide a useful therapeutic strategy for AD."	1
"32231307"	"Single-cell chromatin accessibility maps reveal regulatory programs driving early mouse organogenesis.During mouse embryonic development, pluripotent cells rapidly divide and diversify, yet the regulatory programs that define the cell repertoire for each organ remain ill-defined. To delineate comprehensive chromatin landscapes during early organogenesis, we mapped chromatin accessibility in 19,453 single nuclei from mouse embryos at 8.25 days post-fertilization. Identification of cell-type-specific regions of open chromatin pinpointed two TAL1-bound endothelial enhancers, which we validated using transgenic mouse assays. Integrated gene expression and transcription factor motif enrichment analyses highlighted cell-type-specific transcriptional regulators. Subsequent in vivo experiments in zebrafish revealed a role for the ETS factor FEV in endothelial identity downstream of ETV2 (Etsrp in zebrafish). Concerted in vivo validation experiments in mouse and zebrafish thus illustrate how single-cell open chromatin maps, representative of a mammalian embryo, provide access to the regulatory blueprint for mammalian organogenesis."	0
"32905770"	"Metabolic Control of Gametophore Shoot Formation through Arginine in the Moss Physcomitrium patens.Shoot formation is accompanied by active cell proliferation and expansion, requiring that metabolic state adapts to developmental control. Despite the importance of such metabolic reprogramming, it remains unclear how development and metabolism are integrated. Here, we show that disruption of ANGUSTIFOLIA3 orthologs (PpAN3s) compromises gametophore shoot formation in the moss Physcomitrium patens due to defective cell proliferation and expansion. Trans-omics analysis reveals that the downstream activity of PpAN3 is linked to arginine metabolism. Elevating arginine level by chemical treatment leads to stunted gametophores and causes Ppan3 mutant-like transcriptional changes in the wild-type plant. Furthermore, ectopic expression of AtAN3 from Arabidopsis thaliana ameliorates the defective arginine metabolism and promotes gametophore formation in Ppan3 mutants. Together, these findings indicate that arginine metabolism is a key pathway associated with gametophore formation and provide evolutionary insights into the establishment of the shoot system in land plants through the integration of developmental and metabolic processes."	0
"30711375"	"A Code of Mono-phosphorylation Modulates the Function of RB.Hyper-phosphorylation of RB controls its interaction with E2F and inhibits its tumor suppressor properties. However, during G1 active RB can be mono-phosphorylated on any one of 14 CDK phosphorylation sites. Here, we used quantitative proteomics to profile protein complexes formed by each mono-phosphorylated RB isoform (mP-RB) and identified the associated transcriptional outputs. The results show that the 14 sites of mono-phosphorylation co-ordinate RB's interactions and confer functional specificity. All 14 mP-RBs interact with E2F/DP proteins, but they provide different shades of E2F regulation. RB mono-phosphorylation at S811, for example, alters RB transcriptional activity by promoting its association with NuRD complexes. The greatest functional differences between mP-RBs are evident beyond the cell cycle machinery. RB mono-phosphorylation at S811 or T826 stimulates the expression of oxidative phosphorylation genes, increasing cellular oxygen consumption. These results indicate that RB activation signals are integrated in a phosphorylation code that determines the diversity of RB activity."	0
"32294431"	"Network Analysis of Murine Cortical Dynamics Implicates Untuned Neurons in Visual Stimulus Coding.Unbiased and dense sampling of large populations of layer 2/3 pyramidal neurons in mouse primary visual cortex (V1) reveals two functional sub-populations: neurons tuned and untuned to drifting gratings. Whether functional interactions between these two groups contribute to the representation of visual stimuli is unclear. To examine these interactions, we summarize the population partial pairwise correlation structure as a directed and weighted graph. We find that tuned and untuned neurons have distinct topological properties, with untuned neurons occupying central positions in functional networks (FNs). Implementation of a decoder that utilizes the topology of these FNs yields accurate decoding of visual stimuli. We further show that decoding performance degrades comparably following manipulations of either tuned or untuned neurons. Our results demonstrate that untuned neurons are an integral component of V1 FNs and suggest that network interactions contain information about the stimulus that is accessible to downstream elements."	0
"31940487"	"Hippocampal Ripple Coordinates Retrosplenial Inhibitory Neurons during Slow-Wave Sleep.The hippocampus and retrosplenial cortex (RSC) play indispensable roles in memory formation, and importantly, a hippocampal oscillation known as ripple is key to consolidation of new memories. However, it remains unclear how the hippocampus and RSC communicate and the role of ripple oscillation in coordinating the activity between these two brain regions. Here, we record from the dorsal hippocampus and RSC simultaneously in freely behaving mice during sleep and reveal that the RSC displays a pre-ripple activation associated with slow and fast oscillations. Immediately after ripples, a subpopulation of RSC putative inhibitory neurons increases firing activity, while most RSC putative excitatory neurons decrease activity. Consistently, optogenetic stimulation of this hippocampus-RSC pathway activates and suppresses RSC putative inhibitory and excitatory neurons, respectively. These results suggest that the dorsal hippocampus mainly inhibits RSC activity via its direct innervation of RSC inhibitory neurons, which overshadows the RSC in supporting learning and memory functions."	0
"31629659"	"KDM3A Senses Oxygen Availability to Regulate PGC-1α-Mediated Mitochondrial Biogenesis.Hypoxia, which occurs during tumor growth, triggers complex adaptive responses in which peroxisome proliferator-activated receptor gamma coactivator-1 alpha (PGC-1α) plays a critical role in mitochondrial biogenesis and oxidative metabolism. However, how PGC-1α is regulated in response to oxygen availability remains unclear. We demonstrated that lysine demethylase 3A (KDM3A) binds to PGC-1α and demethylates monomethylated lysine (K) 224 of PGC-1α under normoxic conditions. Hypoxic stimulation inhibits KDM3A, which has a high K<sub>M</sub> of oxygen for its activity, and enhances PGC-1α K224 monomethylation. This modification decreases PGC-1α's activity required for NRF1- and NRF2-dependent transcriptional regulation of TFAM, TFB1M, and TFB2M, resulting in reduced mitochondrial biogenesis. Expression of PGC-1α K224R mutant significantly increases mitochondrial biogenesis, reactive oxygen species (ROS) production, and tumor cell apoptosis under hypoxia and inhibits brain tumor growth in mice. This study revealed that PGC-1α monomethylation, which is dependent on oxygen availability-regulated KDM3A, plays a critical role in the regulation of mitochondrial biogenesis."	1
"32610146"	"MZT Proteins Form Multi-Faceted Structural Modules in the γ-Tubulin Ring Complex.Microtubule organization depends on the γ-tubulin ring complex (γ-TuRC), a ∼2.3-MDa nucleation factor comprising an asymmetric assembly of γ-tubulin and GCP2-GCP6. However, it is currently unclear how the γ-TuRC-associated microproteins MZT1 and MZT2 contribute to the structure and regulation of the holocomplex. Here, we report cryo-EM structures of MZT1 and MZT2 in the context of the native human γ-TuRC. MZT1 forms two subcomplexes with the N-terminal α-helical domains of GCP3 or GCP6 (GCP-NHDs) within the γ-TuRC ""lumenal bridge."" We determine the X-ray structure of recombinant MZT1/GCP6-NHD and find it is similar to that within the native γ-TuRC. We identify two additional MZT/GCP-NHD-like subcomplexes, one of which is located on the outer face of the γ-TuRC and comprises MZT2 and GCP2-NHD in complex with a centrosomin motif 1 (CM1)-containing peptide. Our data reveal how MZT1 and MZT2 establish multi-faceted, structurally mimetic ""modules"" that can expand structural and regulatory interfaces in the γ-TuRC."	0
"31919188"	"The chromatin remodeler Snf2h is essential for oocyte meiotic cell cycle progression.Oocytes are indispensable for mammalian life. Thus, it is important to understand how mature oocytes are generated. As a critical stage of oocytes development, meiosis has been extensively studied, yet how chromatin remodeling contributes to this process is largely unknown. Here, we demonstrate that the ATP-dependent chromatin remodeling factor Snf2h (also known as Smarca5) plays a critical role in regulating meiotic cell cycle progression. Females with oocyte-specific depletion of <i>Snf2h</i> are infertile and oocytes lacking <i>Snf2h</i> fail to undergo meiotic resumption. Mechanistically, depletion of <i>Snf2h</i> results in dysregulation of meiosis-related genes, which causes failure of maturation-promoting factor (MPF) activation. ATAC-seq analysis in oocytes revealed that Snf2h regulates transcription of key meiotic genes, such as <i>Prkar2b</i>, by increasing its promoter chromatin accessibility. Thus, our studies not only demonstrate the importance of Snf2h in oocyte meiotic resumption, but also reveal the mechanism underlying how a chromatin remodeling factor can regulate oocyte meiosis."	1
"30878284"	"Apoptotic Caspases Suppress Type I Interferon Production via the Cleavage of cGAS, MAVS, and IRF3.Viral infection triggers host defenses through pattern-recognition receptor-mediated cytokine production, inflammasome activation, and apoptosis of the infected cells. Inflammasome-activated caspases are known to cleave cyclic GMP-AMP synthase (cGAS). Here, we found that apoptotic caspases are critically involved in regulating both DNA and RNA virus-triggered host defenses, in which activated caspase-3 cleaved cGAS, MAVS, and IRF3 to prevent cytokine overproduction. Caspase-3 was exclusively required in human cells, whereas caspase-7 was involved only in murine cells to inactivate cGAS, reflecting distinct regulatory mechanisms in different species. Caspase-mediated cGAS cleavage was enhanced in the presence of dsDNA. Alternative MAVS cleavage sites were used to ensure the inactivation of this critical protein. Elevated type I IFNs were detected in caspase-3-deficient cells without any infection. Casp3<sup>-/-</sup> mice consistently showed increased resistance to viral infection and experimental autoimmune encephalomyelitis. Our results demonstrate that apoptotic caspases control innate immunity and maintain immune homeostasis against viral infection."	1
"32294430"	"Cdk4 and Cdk6 Couple the Cell-Cycle Machinery to Cell Growth via mTORC1.Cell growth is coupled to cell-cycle progression in mitotically proliferating mammalian cells, but the underlying molecular mechanisms are not well understood. CyclinD-Cdk4/6 is known to phosphorylate RB to promote S-phase entry, but recent work suggests they have additional functions. We show here that CyclinD-Cdk4/6 activates mTORC1 by binding and phosphorylating TSC2 on Ser1217 and Ser1452. Pharmacological inhibition of Cdk4/6 leads to a rapid, TSC2-dependent reduction of mTORC1 activity in multiple human and mouse cell lines, including breast cancer cells. By simultaneously driving mTORC1 and E2F, CyclinD-Cdk4/6 couples cell growth to cell-cycle progression. Consistent with this, we see that mTORC1 activity is cell cycle dependent in proliferating neural stem cells of the adult rodent brain. We find that Cdk4/6 inhibition reduces cell proliferation partly via TSC2 and mTORC1. This is of clinical relevance, because Cdk4/6 inhibitors are used for breast cancer therapy."	1
"30795892"	"Structural Basis for the Action of an All-Purpose Transcription Anti-termination Factor.Bacteriophage λN protein, a model anti-termination factor, binds nascent RNA and host Nus factors, rendering RNA polymerase resistant to all pause and termination signals. A 3.7-Å-resolution cryo-electron microscopy structure and structure-informed functional analyses reveal a multi-pronged strategy by which the intrinsically unstructured λN directly modifies RNA polymerase interactions with the nucleic acids and subverts essential functions of NusA, NusE, and NusG to reprogram the transcriptional apparatus. λN repositions NusA and remodels the β subunit flap tip, which likely precludes folding of pause or termination RNA hairpins in the exit tunnel and disrupts termination-supporting interactions of the α subunit C-terminal domains. λN invades and traverses the RNA polymerase hybrid cavity, likely stabilizing the hybrid and impeding pause- or termination-related conformational changes of polymerase. λN also lines upstream DNA, seemingly reinforcing anti-backtracking and anti-swiveling by NusG. Moreover, λN-repositioned NusA and NusE sequester the NusG C-terminal domain, counteracting ρ-dependent termination. Other anti-terminators likely utilize similar mechanisms to enable processive transcription."	0
"32579924"	"Tonic GABAergic Inhibition Is Essential for Nerve Injury-Induced Afferent Remodeling in the Somatosensory Thalamus and Ectopic Sensations.Peripheral nerve injury induces functional and structural remodeling of neural circuits along the somatosensory pathways, forming the basis for somatotopic reorganization and ectopic sensations, such as referred phantom pain. However, the mechanisms underlying that remodeling remain largely unknown. Whisker sensory nerve injury drives functional remodeling in the somatosensory thalamus: the number of afferent inputs to each thalamic neuron increases from one to many. Here, we report that extrasynaptic γ-aminobutyric acid-type A receptor (GABA<sub>A</sub>R)-mediated tonic inhibition is necessary for that remodeling. Extrasynaptic GABA<sub>A</sub>R currents were potentiated rapidly after nerve injury in advance of remodeling. Pharmacological activation of the thalamic extrasynaptic GABA<sub>A</sub>Rs in intact mice induced similar remodeling. Notably, conditional deletion of extrasynaptic GABA<sub>A</sub>Rs in the thalamus rescued both the injury-induced remodeling and the ectopic mechanical hypersensitivity. Together, our results reveal a molecular basis for injury-induced remodeling of neural circuits and may provide a new pharmacological target for referred phantom sensations after peripheral nerve injury."	0
"32375042"	"The Parkinson's Disease Protein LRRK2 Interacts with the GARP Complex to Promote Retrograde Transport to the trans-Golgi Network.Mutations in Leucine-rich repeat kinase 2 (LRRK2) cause Parkinson's disease (PD). However, the precise function of LRRK2 remains unclear. We report an interaction between LRRK2 and VPS52, a subunit of the Golgi-associated retrograde protein (GARP) complex that identifies a function of LRRK2 in regulating membrane fusion at the trans-Golgi network (TGN). At the TGN, LRRK2 further interacts with the Golgi SNAREs VAMP4 and Syntaxin-6 and acts as a scaffolding platform that stabilizes the GARP-SNAREs complex formation. Therefore, LRRK2 influences both retrograde and post-Golgi trafficking pathways in a manner dependent on its GTP binding and kinase activity. This action is exaggerated by mutations associated with Parkinson's disease and can be blocked by kinase inhibitors. Disruption of GARP sensitizes dopamine neurons to mutant LRRK2 toxicity in C. elegans, showing that these pathways are interlinked in vivo and suggesting a link in PD."	1
"32698002"	"Calorie Restriction Increases the Number of Competing Stem Cells and Decreases Mutation Retention in the Intestine.Calorie restriction (CR) extends lifespan through several intracellular mechanisms, including increased DNA repair, leading to fewer DNA mutations that cause age-related pathologies. However, it remains unknown how CR acts on mutation retention at the tissue level. Here, we use Cre-mediated DNA recombination of the confetti reporter as proxy for neutral mutations and follow these mutations by intravital microscopy to identify how CR affects retention of mutations in the intestine. We find that CR leads to increased numbers of functional Lgr5<sup>+</sup> stem cells that compete for niche occupancy, resulting in slower but stronger stem cell competition. Consequently, stem cells carrying neutral or Apc mutations encounter more wild-type competitors, thus increasing the chance that they get displaced from the niche to get lost over time. Thus, our data show that CR not only affects the acquisition of mutations but also leads to lower retention of mutations in the intestine."	0
