"pmid"	"text"	"hit"
"30527665"	"Phosphorylated RB Promotes Cancer Immunity by Inhibiting NF-κB Activation and PD-L1 Expression.Aberrant expression of programmed death ligand-1 (PD-L1) in tumor cells promotes cancer progression by suppressing cancer immunity. The retinoblastoma protein RB is a tumor suppressor known to regulate the cell cycle, DNA damage response, and differentiation. Here, we demonstrate that RB interacts with nuclear factor κB (NF-κB) protein p65 and that their interaction is primarily dependent on CDK4/6-mediated serine-249/threonine-252 (S249/T252) phosphorylation of RB. RNA-seq analysis shows a subset of NF-κB pathway genes including PD-L1 are selectively upregulated by RB knockdown or CDK4/6 inhibitor. S249/T252-phosphorylated RB inversely correlates with PD-L1 expression in patient samples. Expression of a RB-derived S249/T252 phosphorylation-mimetic peptide suppresses radiotherapy-induced upregulation of PD-L1 and augments therapeutic efficacy of radiation in vivo. Our findings reveal a previously unrecognized tumor suppressor function of hyperphosphorylated RB in suppressing NF-κB activity and PD-L1 expression and suggest that the RB-NF-κB axis can be exploited to overcome cancer immune evasion triggered by conventional or targeted therapies."	1
"32320663"	"Knocking Out Non-muscle Myosin II in Retinal Ganglion Cells Promotes Long-Distance Optic Nerve Regeneration.In addition to altered gene expression, pathological cytoskeletal dynamics in the axon are another key intrinsic barrier for axon regeneration in the central nervous system (CNS). Here, we show that knocking out myosin IIA and IIB (myosin IIA/B) in retinal ganglion cells alone, either before or after optic nerve crush, induces significant optic nerve regeneration. Combined Lin28a overexpression and myosin IIA/B knockout lead to an additive promoting effect and long-distance axon regeneration. Immunostaining, RNA sequencing, and western blot analyses reveal that myosin II deletion does not affect known axon regeneration signaling pathways or the expression of regeneration-associated genes. Instead, it abolishes the retraction bulb formation and significantly enhances the axon extension efficiency. The study provides clear evidence that directly targeting neuronal cytoskeleton is sufficient to induce significant CNS axon regeneration and that combining altered gene expression in the soma and modified cytoskeletal dynamics in the axon is a promising approach for long-distance CNS axon regeneration."	0
"31000437"	"Regulation of UCP1 and Mitochondrial Metabolism in Brown Adipose Tissue by Reversible Succinylation.Brown adipose tissue (BAT) is rich in mitochondria and plays important roles in energy expenditure, thermogenesis, and glucose homeostasis. We find that levels of mitochondrial protein succinylation and malonylation are high in BAT and subject to physiological and genetic regulation. BAT-specific deletion of Sirt5, a mitochondrial desuccinylase and demalonylase, results in dramatic increases in global protein succinylation and malonylation. Mass spectrometry-based quantification of succinylation reveals that Sirt5 regulates the key thermogenic protein in BAT, UCP1. Mutation of the two succinylated lysines in UCP1 to acyl-mimetic glutamine and glutamic acid significantly decreases its stability and activity. The reduced function of UCP1 and other proteins in Sirt5KO BAT results in impaired mitochondria respiration, defective mitophagy, and metabolic inflexibility. Thus, succinylation of UCP1 and other mitochondrial proteins plays an important role in BAT and in regulation of energy homeostasis."	1
"30975460"	"RRM Transcription Factors Interact with NLRs and Regulate Broad-Spectrum Blast Resistance in Rice.Nucleotide-binding site leucine-rich repeat (NLR) receptors perceive pathogen effectors and trigger plant immunity. However, the mechanisms underlying NLR-triggered defense responses remain obscure. The recently discovered Pigm locus in rice encodes a cluster of NLRs, including PigmR, which confers broad-spectrum resistance to blast fungus. Here, we identify PIBP1 (PigmR-INTERACTING and BLAST RESISTANCE PROTEIN 1), an RRM (RNA-recognition motif) protein that specifically interacts with PigmR and other similar NLRs to trigger blast resistance. PigmR-promoted nuclear accumulation of PIBP1 ensures full blast resistance. We find that PIBP1 and a homolog, Os06 g02240, bind DNA and function as unconventional transcription factors at the promoters of the defense genes OsWAK14 and OsPAL1, activating their expression. Knockout of PIBP1 and Os06 g02240 greatly attenuated blast resistance. Collectively, our study discovers previously unappreciated RRM transcription factors that directly interact with NLRs to activate plant defense, establishing a direct link between transcriptional activation of immune responses with NLR-mediated pathogen perception."	0
"32651230"	"Extracellular vesicles secreted by HBV-infected cells modulate HBV persistence in hydrodynamic HBV transfection mouse model.Hepatitis B, a viral infection that affects the liver, is thought to affect over 257 million people worldwide, and long-term infection can lead to life-threatening issues such as cirrhosis or liver cancer. Chronic hepatitis B develops by the interaction between hepatitis B virus (HBV) and host immune response. However, questions of how HBV-infected cells thwart immune system defenses remain unanswered. Extracellular vesicles (EVs) are used for cellular communication, carrying cargoes such as RNAs, proteins, and lipids and delivering them intracellularly after being endocytosed by target cells. HBV-infected liver cells secrete several types of EVs into body fluids such as complete and incomplete virions, and exosomes. We previously demonstrated that monocytes that incorporated EVs moved to immunoregulatory phenotypes via up-regulation of PD-L1, an immunocheckpoint molecule, and down-regulation of CD69, a leukocyte activation molecule. In this study, we transfected mice with HBV using hydrodynamic injection and studied the effects of EVs secreted by HBV-infected liver cells. EVs secreted from cells with HBV replication strongly suppressed the immune response, inhibiting the eradication of HBV-replicating cells in the mice transfected with HBV. EVs were systemically incorporated in multiple organs, including liver, bone marrow (BM), and intestine. Intriguingly, the BM cells that incorporated EVs acquired intestinal tropism and the dendritic cell populations in the intestine increased. These findings suggest that the EVs secreted by HBV-infected liver cells exert immunosuppressive functions, and that an association between the liver, bone marrow, and intestinal tract exists through EVs secreted from HBV-infected cells."	0
"32017897"	"Structure-Mediated RNA Decay by UPF1 and G3BP1.Post-transcriptional mechanisms regulate the stability and, hence, expression of coding and noncoding RNAs. Sequence-specific features within the 3' untranslated region (3' UTR) often direct mRNAs for decay. Here, we characterize a genome-wide RNA decay pathway that reduces the half-lives of mRNAs based on overall 3' UTR structure formed by base pairing. The decay pathway is independent of specific single-stranded sequences, as regulation is maintained in both the original and reverse complement orientation. Regulation can be compromised by reducing the overall structure by fusing the 3' UTR with an unstructured sequence. Mutating base-paired RNA regions can also compromise this structure-mediated regulation, which can be restored by re-introducing base-paired structures of different sequences. The decay pathway requires the RNA-binding protein UPF1 and its associated protein G3BP1. Depletion of either protein increased steady-state levels of mRNAs with highly structured 3' UTRs as well as highly structured circular RNAs. This structure-dependent mechanism therefore enables cells to selectively regulate coding and noncoding RNAs."	0
"32075737"	"CD32<sup>+</sup>CD4<sup>+</sup> T Cells Are Highly Enriched for HIV DNA and Can Support Transcriptional Latency.The HIV latent reservoir forms the major hurdle to an HIV cure. The discovery of CD32 as marker of this reservoir has aroused much interest, but subsequent reports have challenged this finding. Here, we observe a positive correlation between the percentages of CD32<sup>+</sup> cells among CD4<sup>+</sup> T cells of aviremic cART-treated, HIV-infected individuals and their HIV DNA loads in peripheral blood. Moreover, optimization of the CD32<sup>+</sup>CD4<sup>+</sup> T cell purification protocol reveals prominent enrichment for HIV DNA (mean, 292-fold) in these cells. However, no enrichment for HIV RNA is observed in CD32<sup>+</sup>CD4<sup>+</sup> cells, yielding significantly reduced HIV RNA/DNA ratios. Furthermore, HIV proviruses in CD32<sup>+</sup>CD4<sup>+</sup> cells can be reactivated ex vivo to produce virus, strongly suggesting that these cells support HIV transcriptional latency. Our results underscore the importance of isolating pure, bona fide CD32<sup>+</sup>CD4<sup>+</sup> T cells for future studies and indicate that CD32 remains a promising candidate marker of the HIV reservoir."	0
"32414842"	"Discovery and mechanistic studies of cytotoxic cyclotides from the medicinal herb <i>Hybanthus enneaspermus</i>.Cyclotides are plant-derived peptides characterized by an ∼30-amino acid-long cyclic backbone and a cystine knot motif. Cyclotides have diverse bioactivities, and their cytotoxicity has attracted significant attention for its potential anticancer applications. <i>Hybanthus enneaspermus</i> (Linn) F. Muell is a medicinal herb widely used in India as a libido enhancer, and a previous study has reported that it may contain cyclotides. In the current study, we isolated 11 novel cyclotides and 1 known cyclotide (cycloviolacin O2) from <i>H. enneaspermus</i> and used tandem MS to determine their amino acid sequences. We found that among these cyclotides, hyen C comprises a unique sequence in loops 1, 2, 3, 4, and 6 compared with known cyclotides. The most abundant cyclotide in this plant, hyen D, had anticancer activity comparable to that of cycloviolacin O2, one of the most cytotoxic known cyclotides. We also provide mechanistic insights into how these novel cyclotides interact with and permeabilize cell membranes. Results from surface plasmon resonance experiments revealed that hyen D, E, L, and M and cycloviolacin O2 preferentially interact with model lipid membranes that contain phospholipids with phosphatidyl-ethanolamine headgroups. The results of a lactate dehydrogenase assay indicated that exposure to these cyclotides compromises cell membrane integrity. Using live-cell imaging, we show that hyen D induces rapid membrane blebbing and cell necrosis. Cyclotide-membrane interactions correlated with the observed cytotoxicity, suggesting that membrane permeabilization and disintegration underpin cyclotide cytotoxicity. These findings broaden our knowledge on the indigenous Indian herb <i>H. enneaspermus</i> and have uncovered cyclotides with potential anticancer activity."	0
"32294436"	"Glioma-Induced Alterations in Neuronal Activity and Neurovascular Coupling during Disease Progression.Diffusely infiltrating gliomas are known to cause alterations in cortical function, vascular disruption, and seizures. These neurological complications present major clinical challenges, yet their underlying mechanisms and causal relationships to disease progression are poorly characterized. Here, we follow glioma progression in awake Thy1-GCaMP6f mice using in vivo wide-field optical mapping to monitor alterations in both neuronal activity and functional hemodynamics. The bilateral synchrony of spontaneous neuronal activity gradually decreases in glioma-infiltrated cortical regions, while neurovascular coupling becomes progressively disrupted compared to uninvolved cortex. Over time, mice develop diverse patterns of high amplitude discharges and eventually generalized seizures that appear to originate at the tumors' infiltrative margins. Interictal and seizure events exhibit positive neurovascular coupling in uninfiltrated cortex; however, glioma-infiltrated regions exhibit disrupted hemodynamic responses driving seizure-evoked hypoxia. These results reveal a landscape of complex physiological interactions occurring during glioma progression and present new opportunities for exploring novel biomarkers and therapeutic targets."	0
"32783940"	"FOXK1 Participates in DNA Damage Response by Controlling 53BP1 Function.53BP1 plays a central role in dictating DNA repair choice between non-homologous end joining (NHEJ) and homologous recombination (HR), which is important for the sensitivity to poly(ADP-ribose) polymerase inhibitors (PARPis) of BRCA1-deficient cancers. In this study, we show that FOXK1 associates with 53BP1 and regulates 53BP1-dependent functions. FOXK1-53BP1 interaction is significantly enhanced upon DNA damage during the S phase in an ATM/CHK2-dependent manner, which reduces the association of 53BP1 with its downstream factors RIF1 and PTIP. Depletion of FOXK1 impairs DNA repair and induces compromised cell survival upon DNA damage. Overexpression of FOXK1 diminishes 53BP1 foci formation, which leads to resistance to PARPis and elevation of HR in BRCA1-deficient cells and decreased telomere fusion in TRF2-depleted cells. Collectively, our findings demonstrate that FOXK1 negatively regulates 53BP1 function by inhibiting 53BP1 localization to sites of DNA damage, which alters the DSB-induced protein complexes centering on 53BP1 and thus influences DNA repair choice."	1
"32738194"	"Quality Control of ER Membrane Proteins by the RNF185/Membralin Ubiquitin Ligase Complex.Misfolded proteins in the endoplasmic reticulum (ER) are degraded by ER-associated degradation (ERAD). Although ERAD components involved in degradation of luminal substrates are well characterized, much less is known about quality control of membrane proteins. Here, we analyzed the degradation pathways of two short-lived ER membrane model proteins in mammalian cells. Using a CRISPR-Cas9 genome-wide library screen, we identified an ERAD branch required for quality control of a subset of membrane proteins. Using biochemical and mass spectrometry approaches, we showed that this ERAD branch is defined by an ER membrane complex consisting of the ubiquitin ligase RNF185, the ubiquitin-like domain containing proteins TMUB1/2 and TMEM259/Membralin, a poorly characterized protein. This complex cooperates with cytosolic ubiquitin ligase UBE3C and p97 ATPase in degrading their membrane substrates. Our data reveal that ERAD branches have remarkable specificity for their membrane substrates, suggesting that multiple, perhaps combinatorial, determinants are involved in substrate selection."	1
"32574554"	"Two-Parameter Mobility Assessments Discriminate Diverse Regulatory Factor Behaviors in Chromatin.Enzymatic probes of chromatin structure reveal accessible versus inaccessible chromatin states, while super-resolution microscopy reveals a continuum of chromatin compaction states. Characterizing histone H2B movements by single-molecule tracking (SMT), we resolved chromatin domains ranging from low to high mobility and displaying different subnuclear localizations patterns. Heterochromatin constituents correlated with the lowest mobility chromatin, whereas transcription factors varied widely with regard to their respective mobility with low- or high-mobility chromatin. Pioneer transcription factors, which bind nucleosomes, can access the low-mobility chromatin domains, whereas weak or non-nucleosome binding factors are excluded from the domains and enriched in higher mobility domains. Nonspecific DNA and nucleosome binding accounted for most of the low mobility of strong nucleosome interactor FOXA1. Our analysis shows how the parameters of the mobility of chromatin-bound factors, but not their diffusion behaviors or SMT-residence times within chromatin, distinguish functional characteristics of different chromatin-interacting proteins."	0
"32492424"	"Critical Roles of Translation Initiation and RNA Uridylation in Endogenous Retroviral Expression and Neural Differentiation in Pluripotent Stem Cells.Previous studies have suggested that the loss of the translation initiation factor eIF4G1 homolog NAT1 induces excessive self-renewability of naive pluripotent stem cells (PSCs); yet the role of NAT1 in the self-renewal and differentiation of primed PSCs is still unclear. Here, we generate a conditional knockout of NAT1 in primed PSCs and use the cells for the functional analyses of NAT1. Our results show that NAT1 is required for the self-renewal and neural differentiation of primed PSCs. In contrast, NAT1 deficiency in naive pluripotency attenuates the differentiation to all cell types. We also find that NAT1 is involved in efficient protein expression of an RNA uridyltransferase, TUT7. TUT7 is involved in the neural differentiation of primed PSCs via the regulation of human endogenous retrovirus accumulation. These data demonstrate the essential roles of NAT1 and TUT7 in the precise transition of stem cell fate."	1
"32187539"	"The Borrelia burgdorferi VlsE Lipoprotein Prevents Antibody Binding to an Arthritis-Related Surface Antigen.Arp is an immunogenic protein of the Lyme disease spirochete Borrelia burgdorferi and contributes to joint inflammation during infection. Despite Arp eliciting a strong humoral response, antibodies fail to clear the infection. Given previous evidence of immune avoidance mediated by the antigenically variable lipoprotein of B. burgdorferi, VlsE, we use passive immunization assays to examine whether VlsE protects the pathogen from anti-Arp antibodies. The results show that spirochetes are only able to successfully infect passively immunized mice when VlsE is expressed. Subsequent immunofluorescence assays reveal that VlsE prevents binding of Arp-specific antibodies, thereby providing an explanation for the failure of Arp antisera to clear the infection. The results also show that the shielding effect of VlsE is not universal for all B. burgdorferi cell-surface antigens. The findings reported here represent a direct demonstration of VlsE-mediated protection of a specific B. burgdorferi surface antigen through a possible epitope-shielding mechanism."	0
"31980388"	"A Cancer-Specific Ubiquitin Ligase Drives mRNA Alternative Polyadenylation by Ubiquitinating the mRNA 3' End Processing Complex.Alternative polyadenylation (APA) contributes to transcriptome complexity by generating mRNA isoforms with varying 3' UTR lengths. APA leading to 3' UTR shortening (3' US) is a common feature of most cancer cells; however, the molecular mechanisms are not understood. Here, we describe a widespread mechanism promoting 3' US in cancer through ubiquitination of the mRNA 3' end processing complex protein, PCF11, by the cancer-specific MAGE-A11-HUWE1 ubiquitin ligase. MAGE-A11 is normally expressed only in the male germline but is frequently re-activated in cancers. MAGE-A11 is necessary for cancer cell viability and is sufficient to drive tumorigenesis. Screening for targets of MAGE-A11 revealed that it ubiquitinates PCF11, resulting in loss of CFIm25 from the mRNA 3' end processing complex. This leads to APA of many transcripts affecting core oncogenic and tumor suppressors, including cyclin D2 and PTEN. These findings provide insights into the molecular mechanisms driving APA in cancer and suggest therapeutic strategies."	1
"32386542"	"Single-Cell Analyses Reveal Megakaryocyte-Biased Hematopoiesis in Myelofibrosis and Identify Mutant Clone-Specific Targets.Myelofibrosis is a severe myeloproliferative neoplasm characterized by increased numbers of abnormal bone marrow megakaryocytes that induce fibrosis, destroying the hematopoietic microenvironment. To determine the cellular and molecular basis for aberrant megakaryopoiesis in myelofibrosis, we performed single-cell transcriptome profiling of 135,929 CD34<sup>+</sup> lineage<sup>-</sup> hematopoietic stem and progenitor cells (HSPCs), single-cell proteomics, genomics, and functional assays. We identified a bias toward megakaryocyte differentiation apparent from early multipotent stem cells in myelofibrosis and associated aberrant molecular signatures. A sub-fraction of myelofibrosis megakaryocyte progenitors (MkPs) are transcriptionally similar to healthy-donor MkPs, but the majority are disease specific, with distinct populations expressing fibrosis- and proliferation-associated genes. Mutant-clone HSPCs have increased expression of megakaryocyte-associated genes compared to wild-type HSPCs, and we provide early validation of G6B as a potential immunotherapy target. Our study paves the way for selective targeting of the myelofibrosis clone and illustrates the power of single-cell multi-omics to discover tumor-specific therapeutic targets and mediators of tissue fibrosis."	0
"32485148"	"ERK2 Phosphorylates PFAS to Mediate Posttranslational Control of De Novo Purine Synthesis.The RAS-ERK/MAPK (RAS-extracellular signal-regulated kinase/mitogen-activated protein kinase) pathway integrates growth-promoting signals to stimulate cell growth and proliferation, at least in part, through alterations in metabolic gene expression. However, examples of direct and rapid regulation of the metabolic pathways by the RAS-ERK pathway remain elusive. We find that physiological and oncogenic ERK signaling activation leads to acute metabolic flux stimulation through the de novo purine synthesis pathway, thereby increasing building block availability for RNA and DNA synthesis, which is required for cell growth and proliferation. We demonstrate that ERK2, but not ERK1, phosphorylates the purine synthesis enzyme PFAS (phosphoribosylformylglycinamidine synthase) at T619 in cells to stimulate de novo purine synthesis. The expression of nonphosphorylatable PFAS (T619A) decreases purine synthesis, RAS-dependent cancer cell-colony formation, and tumor growth. Thus, ERK2-mediated PFAS phosphorylation facilitates the increase in nucleic acid synthesis required for anabolic cell growth and proliferation."	1
"31914393"	"TACC3 Regulates Microtubule Plus-End Dynamics and Cargo Transport in Interphase Cells.End-binding proteins (EBs) are widely viewed as master regulators of microtubule dynamics and function. Here, we show that while EB1 mediates the dynamic microtubule capture of herpes simplex virus type 1 (HSV-1) in fibroblasts, in neuronal cells, infection occurs independently of EBs through stable microtubules. Prompted by this, we find that transforming acid coiled-coil protein 3 (TACC3), widely studied in mitotic spindle formation, regulates the cytoplasmic localization of the microtubule polymerizing factor chTOG and influences microtubule plus-end dynamics during interphase to control infection in distinct cell types. Furthermore, perturbing TACC3 function in neuronal cells resulted in the formation of disorganized stable, detyrosinated microtubule networks and changes in cellular morphology, as well as impaired trafficking of both HSV-1 and transferrin. These trafficking defects in TACC3-depleted cells were reversed by the depletion of kinesin-1 heavy chains. As such, TACC3 is a critical regulator of interphase microtubule dynamics and stability that influences kinesin-1-based cargo trafficking."	0
"32814047"	"Ubiquitin-Conjugating Enzyme 2S Enhances Viral Replication by Inhibiting Type I IFN Production through Recruiting USP15 to Deubiquitinate TBK1.Type I interferon (IFN) plays an essential role in the host innate immune responses. Several ubiquitin-conjugating enzyme (E2) family members were reported to regulate type I IFN production and host antiviral immune responses. However, the molecular mechanisms are still not fully understood. Here, we report that UBE2S acts as a negative regulator in the type I IFN signaling pathway. Ectopic expression of UBE2S inhibits host antiviral immune responses and enhances viral replications, whereas deficiency of UBE2S enhances host antiviral immune responses and suppresses viral replications both in vitro and in vivo. Inhibition of type І IFN production by UBE2S is independent on its E2 and E3 enzymic activity. Mechanistically, UBE2S interacts with TBK1 and recruits ubiquitin-specific protease 15 (USP15) to remove Lys63 (K63)-linked polyubiquitin chains of TBK1. Our findings reveal a role of the UBE2S-USP15-TBK1 axis in the regulation of host antiviral innate immune responses."	1
"31914389"	"STCH4/REIL2 Confers Cold Stress Tolerance in Arabidopsis by Promoting rRNA Processing and CBF Protein Translation.Plants respond to cold stress by inducing the expression of transcription factors that regulate downstream genes to confer tolerance to freezing. We screened an Arabidopsis transfer DNA (T-DNA) insertion library and identified a cold-hypersensitive mutant, which we named stch4 (sensitive to chilling 4). STCH4/REIL2 encodes a ribosomal biogenesis factor that is upregulated upon cold stress. Overexpression of STCH4 confers chilling and freezing tolerance in Arabidopsis. The stch4 mutation reduces CBF protein levels and thus delayed the induction of C-repeat-binding factor (CBF) regulon genes. Ribosomal RNA processing is reduced in stch4 mutants, especially under cold stress. STCH4 associates with multiple ribosomal proteins, and these interactions are modulated by cold stress. These results suggest that the ribosome is a regulatory node for cold stress responses and that STCH4 promotes an altered ribosomal composition and functions in low temperatures to facilitate the translation of proteins important for plant growth and survival under cold stress."	1
"32580943"	"In-cell infrared difference spectroscopy of LOV photoreceptors reveals structural responses to light altered in living cells.Proteins are usually studied in well-defined buffer conditions, which differ substantially from those within a host cell. In some cases, the intracellular environment has an impact on the mechanism, which might be missed by <i>in vitro</i> experiments. IR difference spectroscopy previously has been applied to study the light-induced response of photoreceptors and photoenzymes <i>in vitro</i> Here, we established the in-cell IR difference (ICIRD) spectroscopy in the transmission and attenuated total reflection configuration to investigate the light-induced response of soluble proteins in living bacterial cells. ICIRD spectroscopy on the light, oxygen, or voltage (LOV) domains of the blue light receptors aureochrome and phototropin revealed a suppression of the response of specific secondary structure elements, indicating that the intracellular environment affects LOV photoreceptor mechanisms in general. Moreover, in-cell fluorescence spectroscopy disclosed that the intracellular environment slows down the recovery of the light-induced flavin adduct. Segment-resolved ICIRD spectroscopy on basic-region leucine zipper (bZIP)-LOV of aureochrome 1a from the diatom <i>Phaeodactylum tricornutum</i> indicated a signal progression from the LOV sensor to the bZIP effector independent of unfolding of the connecting A'α-helix, an observation that stood in contrast to <i>in vitro</i> results. This deviation was recapitulated <i>in vitro</i> by emulating the intracellular environment through the addition of the crowding agent BSA, but not by sucrose polymers. We conclude that ICIRD spectroscopy is a noninvasive, label-free approach for assessing conformational changes in receptors in living cells at ambient conditions. As demonstrated, these near-native responses may deviate from the mechanisms established under <i>in vitro</i> conditions."	0
"31351878"	"Network Rewiring of Homologous Recombination Enzymes during Mitotic Proliferation and Meiosis.Homologous recombination (HR) is essential for high-fidelity DNA repair during mitotic proliferation and meiosis. Yet, context-specific modifications must tailor the recombination machinery to avoid (mitosis) or enforce (meiosis) the formation of reciprocal exchanges-crossovers-between recombining chromosomes. To obtain molecular insight into how crossover control is achieved, we affinity purified 7 DNA-processing enzymes that channel HR intermediates into crossovers or noncrossovers from vegetative cells or cells undergoing meiosis. Using mass spectrometry, we provide a global characterization of their composition and reveal mitosis- and meiosis-specific modules in the interaction networks. Functional analyses of meiosis-specific interactors of MutLγ-Exo1 identified Rtk1, Caf120, and Chd1 as regulators of crossing-over. Chd1, which transiently associates with Exo1 at the prophase-to-metaphase I transition, enables the formation of MutLγ-dependent crossovers through its conserved ability to bind and displace nucleosomes. Thus, rewiring of the HR network, coupled to chromatin remodeling, promotes context-specific control of the recombination outcome."	0
"32115408"	"Cerebral organoid and mouse models reveal a RAB39b-PI3K-mTOR pathway-dependent dysregulation of cortical development leading to macrocephaly/autism phenotypes.Dysregulation of early neurodevelopment is implicated in macrocephaly/autism disorders. However, the mechanism underlying this dysregulation, particularly in human cells, remains poorly understood. Mutations in the small GTPase gene <i>RAB39b</i> are associated with X-linked macrocephaly, autism spectrum disorder (ASD), and intellectual disability. The in vivo roles of RAB39b in the brain remain unknown. We generated <i>Rab39b</i> knockout (KO) mice and found that they exhibited cortical neurogenesis impairment, macrocephaly, and hallmark ASD behaviors, which resembled patient phenotypes. We also produced mutant human cerebral organoids that were substantially enlarged due to the overproliferation and impaired differentiation of neural progenitor cells (NPCs), which resemble neurodevelopmental deficits in KO mice. Mechanistic studies reveal that RAB39b interacts with PI3K components and its deletion promotes PI3K-AKT-mTOR signaling in NPCs of mouse cortex and cerebral organoids. The mTOR activity is robustly enhanced in mutant outer radial glia cells (oRGs), a subtype of NPCs barely detectable in rodents but abundant in human brains. Inhibition of AKT signaling rescued enlarged organoid sizes and NPC overproliferation caused by <i>RAB39b</i> mutations. Therefore, <i>RAB39b</i> mutation promotes PI3K-AKT-mTOR activity and alters cortical neurogenesis, leading to macrocephaly and autistic-like behaviors. Our studies provide new insights into neurodevelopmental dysregulation and common pathways associated with ASD across species."	1
"32348757"	"Evaluation of Single-Cell Cytokine Secretion and Cell-Cell Interactions with a Hierarchical Loading Microwell Chip.Comprehensive evaluation of single T cell functions such as cytokine secretion and cytolysis of target cells is greatly needed in adoptive cell therapy (ACT) but has never been fully fulfilled by current approaches. Herein, we develop a hierarchical loading microwell chip (HL-Chip) that aligns multiple cells and functionalized beads in a high-throughput microwell array with single-cell/bead precision based on size differences. We demonstrate the potential of the HL-Chip in evaluating single T cell functions by three applications: high-throughput longitudinal secretory profiling of single T cells, large-scale evaluation of cytolytic activity of single T cells, and integrated T cell-tumor cell interactions. The HL-Chip is a simple and robust technology that constructs arrays of defined cell/object combinations for multiple measurements and material retrieval."	0
"30704900"	"BRCA1 Haploinsufficiency Is Masked by RNF168-Mediated Chromatin Ubiquitylation.BRCA1 functions at two distinct steps during homologous recombination (HR). Initially, it promotes DNA end resection, and subsequently it recruits the PALB2 and BRCA2 mediator complex, which stabilizes RAD51-DNA nucleoprotein filaments. Loss of 53BP1 rescues the HR defect in BRCA1-deficient cells by increasing resection, suggesting that BRCA1's downstream role in RAD51 loading is dispensable when 53BP1 is absent. Here we show that the E3 ubiquitin ligase RNF168, in addition to its canonical role in inhibiting end resection, acts in a redundant manner with BRCA1 to load PALB2 onto damaged DNA. Loss of RNF168 negates the synthetic rescue of BRCA1 deficiency by 53BP1 deletion, and it predisposes BRCA1 heterozygous mice to cancer. BRCA1<sup>+/-</sup>RNF168<sup>-/-</sup> cells lack RAD51 foci and are hypersensitive to PARP inhibitor, whereas forced targeting of PALB2 to DNA breaks in mutant cells circumvents BRCA1 haploinsufficiency. Inhibiting the chromatin ubiquitin pathway may, therefore, be a synthetic lethality strategy for BRCA1-deficient cancers."	0
"30853401"	"Spatiotemporal Control of ULK1 Activation by NDP52 and TBK1 during Selective Autophagy.Selective autophagy recycles damaged organelles and clears intracellular pathogens to prevent their aberrant accumulation. How ULK1 kinase is targeted and activated during selective autophagic events remains to be elucidated. In this study, we used chemically inducible dimerization (CID) assays in tandem with CRISPR KO lines to systematically analyze the molecular basis of selective autophagosome biogenesis. We demonstrate that ectopic placement of NDP52 on mitochondria or peroxisomes is sufficient to initiate selective autophagy by focally localizing and activating the ULK1 complex. The capability of NDP52 to induce mitophagy is dependent on its interaction with the FIP200/ULK1 complex, which is facilitated by TBK1. Ectopically tethering ULK1 to cargo bypasses the requirement for autophagy receptors and TBK1. Focal activation of ULK1 occurs independently of AMPK and mTOR. Our findings provide a parsimonious model of selective autophagy, which highlights the coordination of ULK1 complex localization by autophagy receptors and TBK1 as principal drivers of targeted autophagosome biogenesis."	1
"32640237"	"Single-Cell and Population Transcriptomics Reveal Pan-epithelial Remodeling in Type 2-High Asthma.The type 2 cytokine-high asthma endotype (T2H) is characterized by IL-13-driven mucus obstruction of the airways. To further investigate this incompletely understood pathobiology, we characterize IL-13 effects on human airway epithelial cell cultures using single-cell RNA sequencing, finding that IL-13 generates a distinctive transcriptional state for each cell type. Specifically, we discover a mucus secretory program induced by IL-13 in all cell types which converts both mucus and defense secretory cells into a metaplastic state with emergent mucin production and secretion, while leading to ER stress and cell death in ciliated cells. The IL-13-remodeled epithelium secretes a pathologic, mucin-imbalanced, and innate immunity-depleted proteome that arrests mucociliary motion. Signatures of IL-13-induced cellular remodeling are mirrored by transcriptional signatures characteristic of the nasal airway epithelium within T2H versus T2-low asthmatic children. Our results reveal the epithelium-wide scope of T2H asthma and present candidate therapeutic targets for restoring normal epithelial function."	0
"32243830"	"Imprinted Small RNAs Unraveled: Maternal MicroRNAs Antagonize a Paternal-Genome-Driven Gene Expression Network.Whipple et al., 2020 describe that, in neurons, a dense cluster of maternally expressed microRNAs post-transcriptionally downregulates several imprinted genes expressed from the paternal genome-an antagonistic mechanism that modulates neuronal functions and provides insights into the evolution of genomic imprinting."	0
"32320664"	"IL-33-PU.1 Transcriptome Reprogramming Drives Functional State Transition and Clearance Activity of Microglia in Alzheimer's Disease.Impairment of microglial clearance activity contributes to beta-amyloid (Aβ) pathology in Alzheimer's disease (AD). While the transcriptome profile of microglia directs microglial functions, how the microglial transcriptome can be regulated to alleviate AD pathology is largely unknown. Here, we show that injection of interleukin (IL)-33 in an AD transgenic mouse model ameliorates Aβ pathology by reprogramming microglial epigenetic and transcriptomic profiles to induce a microglial subpopulation with enhanced phagocytic activity. These IL-33-responsive microglia (IL-33RMs) express a distinct transcriptome signature that is highlighted by increased major histocompatibility complex class II genes and restored homeostatic signature genes. IL-33-induced remodeling of chromatin accessibility and PU.1 transcription factor binding at the signature genes of IL-33RM control their transcriptome reprogramming. Specifically, disrupting PU.1-DNA interaction abolishes the microglial state transition and Aβ clearance that is induced by IL-33. Thus, we define a PU.1-dependent transcriptional pathway that drives the IL-33-induced functional state transition of microglia, resulting in enhanced Aβ clearance."	0
